datetime,open,high,low,close,volume,ret,log_return,ma_5,ma_20,ma_60,ma_cross,momentum_12,macd,macd_signal,macd_hist,atr_14,bb_width_20,bb_pos_20,volatility_20,rsi_14,volume_ma_20,rel_volume_20,price_position_20,future_4h_ret,future_24h_ret
2025-03-27 16:00:00,137.81,139.7,137.37,139.08,94094.153631,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.329999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044578659764165,-0.0710408707131066
2025-03-27 20:00:00,139.09,139.98,138.14,138.46,59319.377326,-0.0044578659764165,-0.0044678318897813,0.0,0.0,0.0,0,0.0,-0.0494586894586746,-0.0098917378917349,-0.0395669515669396,2.2949999999999857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0119167990755453,-0.0660421300650781
2025-03-28 00:00:00,138.46,139.07,136.03,136.81,163162.387399,-0.0119167990755453,-0.0119883733178566,0.0,0.0,0.0,0,0.0,-0.2192686747672496,-0.0517671252668378,-0.1675015495004118,2.348214285714272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0379358234047219,-0.059299475711133
2025-03-28 04:00:00,136.81,137.32,131.35,131.62,348650.515889,-0.0379358234047219,-0.0386741189040496,0.0,0.0,0.0,0,0.0,-0.7638289917495342,-0.1941794985633771,-0.5696494931861571,2.6069132653061096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002203312566479,-0.0403048105116587
2025-03-28 08:00:00,131.61,132.65,130.39,131.91,203503.249737,0.002203312566479,0.0022008888328552,135.576,0.0,0.0,0,0.0,-1.158640305718592,-0.3870716599944201,-0.7715686457241717,2.582133746355675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0151618527784095,-0.0511329054804164
2025-03-28 12:00:00,131.91,132.45,129.13,129.91,249457.277582,-0.0151618527784095,-0.0152779688531869,133.74200000000002,0.0,0.0,0,0.0,-1.6143056906718982,-0.6325184661299158,-0.9817872245419824,2.6348384787588404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037718420444924,-0.0278299400832824
2025-03-28 16:00:00,129.91,130.3,129.05,129.42,85412.393875,-0.0037718420444924,-0.0037789733785215,131.934,0.0,0.0,0,0.0,-1.9920001581917857,-0.90441480454229,-1.087585353649496,2.5359214445617804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000540874671612,-0.0321334681599203
2025-03-28 20:00:00,129.42,130.45,127.7,129.49,141721.442584,0.000540874671612,0.0005407284516288,130.47,0.0,0.0,0,0.0,-2.259629724958728,-1.1754577886255777,-1.0841719363331503,2.551212769950224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0051741447216002,-0.0381815660736108
2025-03-29 00:00:00,129.49,130.55,126.54,128.82,146856.779962,-0.0051741447216002,-0.0051875769620041,129.91,0.0,0.0,0,0.0,-2.4970075368136406,-1.4397677382631904,-1.0572397985504502,2.6554118578109227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0189411582052476,-0.0239384004852367
2025-03-29 04:00:00,128.82,129.09,125.47,126.38,121962.801183,-0.0189411582052476,-0.0191228397734354,128.804,0.0,0.0,0,0.0,-2.8491752522348577,-1.721649241057524,-1.1275260111773338,2.7243110108244286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0086247824022787,-0.0069856300951485
2025-03-29 08:00:00,126.39,127.09,124.31,125.29,190101.200761,-0.0086247824022787,-0.0086621910878477,127.88,0.0,0.0,0,0.0,-3.179572462297216,-2.0132338853054623,-1.1663385769917536,2.728288795765541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081411126187245,-0.0013892187480181
