datetime,open,high,low,close,volume,ret,log_return,ma_5,ma_20,ma_60,ma_cross,momentum_12,macd,macd_signal,macd_hist,atr_14,bb_width_20,bb_pos_20,volatility_20,rsi_14,volume_ma_20,rel_volume_20,price_position_20,future_4h_ret,future_24h_ret
2025-03-30 12:00:00,83127.8,83273.2,82528.8,82735.2,693.3745878,-0.0047012968265043,-0.0047123826813391,82934.94,0.0,0.0,0,-0.0156606366334925,-1046.2793448178272,-980.936658286082,-65.34268653174536,807.3973988971906,0.0,0.0,0.0,36.47998598979271,0.0,0.0,0.0,-0.0022396754948317,0.0084646104951014
2025-03-30 16:00:00,82736.5,82914.5,82040.0,82549.9,2105.78578846,-0.0022396754948317,-0.0022421873191411,82914.9,0.0,0.0,0,-0.0148694625870716,-1039.5346427737968,-992.6562551836248,-46.87838759017188,812.1904418331055,0.0,0.0,0.0,35.0119715541626,0.0,0.0,0.0,-0.001837676363024,-0.0008428892495091
2025-03-30 20:00:00,82550.0,82760.2,81569.3,82398.2,652.42764422,-0.001837676363024,-0.0018393669617312,82778.48,83940.58,0.0,0,-0.0240336952620776,-1034.5052079213638,-1001.0260457311728,-33.479162190191005,839.2411245593119,0.0740743072992255,0.2519428095337588,0.0,33.81234572206162,1193.2935713595,0.5467452937642996,0.1,-0.0104711025240843,0.0021735447369355
2025-03-31 00:00:00,82398.4,82456.5,81268.5,81535.4,1072.25620762,-0.0104711025240843,-0.0105263102467817,82468.93999999999,83664.215,0.0,0,-0.0311202160792735,-1087.602884798558,-1018.34141354465,-69.26147125390821,864.1524728050754,0.0699701639644853,0.1363485785297991,0.0070380415004804,27.947222579207136,1209.3472539324998,0.8866404617311417,0.05,0.0049782057854625,0.0175866932923023
2025-03-31 04:00:00,81535.9,82304.7,81407.4,81941.3,862.08147582,0.0049782057854625,0.0049658554902896,82232.0,83399.88,0.0,0,-0.0214959386874352,-1084.429806741682,-1031.5590921840562,-52.87071455762589,866.5201533189988,0.0603889423259527,0.210394100056226,0.0071886986423033,33.767782050835265,1222.7390650994998,0.7050412474961275,0.1,0.0032108350733999,0.018488082371656
2025-03-31 08:00:00,81941.3,82275.3,81300.0,82204.4,971.91569358,0.0032108350733999,0.0032056913499563,82125.84,83170.41,0.0,0,-0.0010790685014071,-1048.597568301193,-1034.9667874074837,-13.63078089370947,874.290142367642,0.0487679020912125,0.2618345793091137,0.0073081114786304,37.303239283664574,1170.804387777,0.8301264529981571,0.15,0.0148240240181791,0.0209175681027359
2025-03-31 12:00:00,82202.6,83929.6,81666.6,83423.0,2298.51851729,0.0148240240181791,0.0147152221109593,82300.45999999999,83081.45999999999,0.0,0,0.0121890257515313,-911.3637909668904,-1010.2461881193648,98.88239715247435,973.483703627096,0.0435212486998004,0.5944574260010108,0.0073319544181614,50.48654996624023,1150.5994973475,1.997670364526337,0.7,-0.0115471752394423,0.0223393110577728
2025-03-31 16:00:00,83420.7,83694.1,82394.5,82459.7,746.84320467,-0.0115471752394423,-0.0116143615764986,82312.76,82941.95,0.0,0,-0.0037537573818658,-870.3029820472293,-982.2575469049378,111.95456485770852,996.7777247965896,0.0367879778996226,0.3419508815527004,0.0076851345211668,42.821330247345344,1105.1224580009998,0.6758013098574858,0.35,0.0011787576234207,0.0301543730041851
2025-03-31 20:00:00,82459.7,82895.4,82263.6,82556.9,492.75842277,0.0011787576234207,0.0011780634341204,82517.06000000001,82867.22,0.0,0,-0.0011276453386023,-820.4610037535022,-949.8982382746508,129.43723452114864,970.7078873111182,0.0348802977031682,0.3926389342278419,0.0071234845857336,43.749368136346185,981.378631508,0.5021083677080074,0.45,0.0049420460312825,0.0313258981326077
2025-04-01 00:00:00,82556.9,83252.8,82429.6,82964.9,802.4256366,0.0049420460312825,0.0049298742077972,82721.78,82825.67,0.0,0,-0.0013890176130804,-739.5140292640863,-907.821396472538,168.30736720845175,960.1716096460382,0.0333821324596175,0.5503562973509145,0.0072186069804241,47.594300989784585,947.5666431165,0.8468276531567865,0.65,0.0058795948648162,0.0191241002221026
2025-04-01 04:00:00,82964.9,83599.9,82885.7,83452.7,647.54355845,0.0058795948648162,0.0058623775013802,82971.44,82776.93999999999,0.0,1,0.0044485581303537,-628.7537041881733,-852.0078580156652,223.2541538274919,942.6022089570351,0.0292666845092866,0.7789392233357739,0.0071309072978519,51.83340091391744,929.537786146,0.6966296239928133,0.9,0.0056403208044797,0.0117152309288129
2025-04-01 08:00:00,83452.8,84502.4,83431.9,83923.4,1700.6837999,0.0056403208044797,0.0056244737554603,83071.51999999999,82765.395,0.0,1,0.0095926665543872,-497.2616693943564,-781.0586202914035,283.79695089704705,951.737765460104,0.0280786248806784,0.9982941718602286,0.0072309190371503,55.56827048491413,980.4905333695,1.734523426815273,1.0,0.0162457669732161,0.0078422512709253
2025-04-01 12:00:00,83923.4,85500.0,82536.2,85286.8,3200.50098787,0.0162457669732161,0.0161152165311995,83636.93999999999,82842.665,0.0,1,0.0308405612121565,-279.8127912009804,-680.809454473319,400.99666327233854,1095.4564964986685,0.0374574562159638,1.2876492216585058,0.0079989346922034,64.22209586738622,1114.0189631305,2.8729322334660137,1.0,-0.0037321132930301,0.0174047515515042
2025-04-01 16:00:00,85288.2,85487.2,84697.2,84968.5,1242.39567238,-0.0037321132930301,-0.0037390950042843,84119.25999999998,82976.43,0.0,1,0.0292986423969017,-131.64956422666728,-570.9774764239886,439.3279121973213,1073.6381753201922,0.042976469302152,1.0586233899747022,0.0068660147237586,61.22407156191655,1081.835057849,1.1484150595472853,0.95,0.0023502827518433,0.0227921504619928
2025-04-01 20:00:00,84968.5,85555.0,84768.2,85168.2,1013.44281315,0.0023502827518433,0.0023475251572427,84559.92,83113.92000000001,0.0,1,0.0336172392115361,1.8635003740346288,-456.409281064384,458.2727814384186,1053.149734225893,0.0481389098817742,1.013439906547419,0.0068678691043898,62.40971050324242,1091.8494805155,0.9281891242660284,0.95,-0.0072597518792225,-0.0299954366536878
2025-04-02 00:00:00,85168.3,85273.1,84507.4,84549.9,963.97938729,-0.0072597518792225,-0.0072862321156965,84779.36,83202.89499999999,0.0,1,0.0369716712004846,57.12343987173517,-353.7027368771602,410.82617674889536,1032.617610352616,0.0501872432041012,0.8225799941905044,0.0071170293222133,56.63559361170728,1077.2088214435,0.8948862728381964,0.85,-0.0015292744284735,-0.0109739302915462
2025-04-02 04:00:00,84550.0,84735.1,83900.0,84420.6,858.62124163,-0.0015292744284735,-0.0015304449621426,84878.8,83291.42000000001,0.0,1,0.0302570254560277,89.45275497823604,-265.07163850608094,354.524393484317,1018.5092096131438,0.0512941217788866,0.7642988737852966,0.0071184751234595,55.47961237915228,1102.1014346605,0.7790764213046292,0.8,0.0017673411465921,-0.0097752593221909
2025-04-02 08:00:00,84420.7,85450.0,84260.0,84569.8,793.21630473,0.0017673411465921,0.0017657812368859,84735.4,83365.89499999999,0.0,1,0.0287746154707049,125.66458014740785,-186.9243947753832,312.588974922791,1030.7585517836335,0.0528829593274592,0.7730788409429603,0.0070549580786667,56.580891017063095,1105.2440746854998,0.7176842861208842,0.85,0.0258082672537949,-0.0158921926495822
2025-04-02 12:00:00,84569.9,87344.0,84466.6,86752.4,3747.08037316,0.0258082672537949,0.0254808552638098,85092.18,83549.36,0.0,1,0.0399098569938745,326.71413456600567,-84.19668890710541,410.9108234731111,1162.6615123705164,0.0633432006550017,1.1052283051338412,0.0089780109407762,68.75644504528974,1270.204332141,2.949982359801976,1.0,0.0016552856174585,-0.054300784118023
2025-04-02 16:00:00,86755.0,87328.5,86174.0,86896.0,1338.77938917,0.0016552856174585,0.0016539171421577,85437.74,83737.86,0.0,1,0.0537996136294456,491.96362438608776,31.03537375153323,460.9282506345545,1162.078547201194,0.0719068514351001,1.0244924580082115,0.0089703705425009,69.3651248772202,1310.2315353279998,1.0217884038601266,1.0,-0.0504373043638373,-0.0563217178284438
2025-04-02 20:00:00,86896.1,88500.0,82320.1,82513.2,6457.99497426,-0.0504373043638373,-0.051753720750489,85030.4,83726.76,0.0,1,-0.0005293318910957,266.2011035968608,78.06851972059874,188.13258387626203,1520.494365258251,0.0723056943762819,0.2995415044519963,0.0147838278473426,42.28705114144388,1598.462554651,4.040129032406395,0.3,0.0117617544829191,0.0087492986967861
2025-04-03 00:00:00,82514.1,83937.3,82169.7,83483.7,2011.09728015,0.0117617544829191,0.0116931226781008,84843.01999999999,83773.45,0.0,1,0.0062532468549953,163.7068083506456,95.19617744660812,68.51063090403747,1538.1447677398048,0.0711770471743371,0.4514066235592431,0.0150034964987754,47.202037609690784,1593.7281292355,1.2618822766933964,0.55,-0.0003306034591182,-0.0078156013237258
2025-04-03 04:00:00,83484.0,83742.0,83001.4,83456.1,1065.08244649,-0.0003306034591182,-0.0003306581204896,84620.28,83826.345,0.0,1,4.0741641672559226e-05,79.33769602552638,92.02448116239177,-12.686785136865382,1481.177284329819,0.0696387227871754,0.4365753799085689,0.0149940132038306,47.07924371771218,1614.360869349,0.6597548706191697,0.5,-0.0043495921807992,0.0068007854203857
2025-04-03 08:00:00,83457.9,83791.1,83041.5,83093.1,929.09330921,-0.0043495921807992,-0.0043590791765718,83888.42,83904.23,0.0,0,-0.0098935457810335,-16.624858599854633,70.29461320994248,-86.91947180979712,1428.9217640205468,0.0655091124433749,0.3524276841504828,0.0148143723863888,45.40617728882021,1607.2027244285,0.578080969555582,0.35,-0.0126003242146459,-0.0045365831855796
2025-04-03 12:00:00,83093.0,83142.0,81203.0,82046.1,3487.96285952,-0.0126003242146459,-0.012680381509308,82918.44,83909.47,0.0,0,-0.0379976737314566,-175.14110671263188,21.20746922542761,-196.3485759380595,1465.355923733365,0.0651563140536169,0.1591748666988048,0.0150881565313116,40.892297781443006,1738.4967936135,2.006309630442401,0.05,-0.0003656480929623,0.0102177769740118
2025-04-03 16:00:00,82046.1,82469.6,81543.7,82016.1,2213.87361075,-0.0003656480929623,-0.0003657149585263,82819.01999999999,83900.05500000001,0.0,0,-0.0347469944744227,-299.73200074158376,-42.98042476797467,-256.7515759736091,1426.8233577524109,0.065750312617554,0.1584844700127348,0.0150714535112135,40.76724147326545,1800.594689472,1.2295235700151868,0.05,0.0146337121613926,0.0243427615872051
2025-04-03 20:00:00,82016.0,83331.4,81798.8,83216.3,1015.3156039,0.0146337121613926,0.01452767264496,82765.54000000001,83889.72,0.0,0,-0.0229181783811327,-298.18774961619056,-94.02188973761784,-204.16585987857272,1434.3788321986665,0.0659636385548339,0.3783050203944598,0.0150616551631871,47.66311111179544,1736.4345438025,0.5847128574605694,0.4,-0.0048031455375929,0.008385243053923
2025-04-04 00:00:00,83216.4,83416.9,82590.1,82816.6,881.83796167,-0.0048031455375929,-0.0048147177112132,82637.64,83907.565,0.0,0,-0.0205003199294143,-325.4646155479859,-140.31043489969147,-185.1541806482944,1390.9803441844751,0.0651698922929109,0.3004909059036732,0.0148640668701571,45.75277521910751,1743.1842816525,0.5058776464150062,0.25,0.0142857832849934,0.0101105118734719
2025-04-04 04:00:00,82816.6,84026.4,82618.1,83999.7,1354.15202189,0.0142857832849934,0.0141847030194124,82818.95999999999,83979.70499999999,0.0,0,-0.0049857499235969,-248.74803340852668,-161.99795460145853,-86.75007880706815,1392.2174624570118,0.0634195664261319,0.503754255235889,0.0151891799264913,51.89830990731551,1786.2539616085,0.7580960216153153,0.6,-0.0156869607867646,-0.0054080708107858
2025-04-04 08:00:00,83999.8,84725.0,81667.0,82682.0,3543.698463,-0.0156869607867646,-0.0158113032405307,82946.14,83965.56,0.0,0,-0.0223223893162808,-290.9233832034515,-187.7830403218572,-103.1403428815944,1511.201929424368,0.0640091930532612,0.261178933427641,0.015600686485563,45.68987799543517,1923.3176029285,1.8424926063195493,0.2,0.0021540359449456,0.0095761290954565
2025-04-04 12:00:00,82682.0,83700.0,81840.6,82860.1,4559.28202783,0.0021540359449456,0.0021517193356296,83114.93999999999,83935.93000000001,0.0,0,-0.0448667702564999,-306.44397482962813,-211.51522722341133,-94.9287476062168,1536.0732201797698,0.0648611919853989,0.302389135436499,0.0155482709002809,46.61936747792829,2118.9045263975,2.151716592715746,0.3,0.013759336520231,-0.0027433574958367
2025-04-04 16:00:00,82862.0,84613.2,82736.8,84000.2,2404.9103312,0.013759336520231,0.0136655362893965,83271.72,83939.76999999999,0.0,0,-0.0333248941263119,-224.16359533640207,-214.04490084600948,-10.118694490392585,1560.3822758812144,0.0648614446966714,0.5110993667461865,0.0158135964188248,52.25282579417456,2154.1158529625,1.116425714936636,0.6,-0.0013238063718895,-0.0135748492317831
2025-04-04 20:00:00,84000.1,84460.0,83479.7,83889.0,864.7377322,-0.0013238063718895,-0.0013246833776206,83486.2,83869.88,0.0,0,0.0166736958450284,-166.0149949318875,-204.43891966318512,38.42392473129763,1518.947827603985,0.0632205716664732,0.5036059811131696,0.0153546923317615,51.67995064310006,2037.327690179,0.4244470520714436,0.55,-0.003077876718044,-0.0041436262270178
2025-04-05 00:00:00,83889.1,84268.7,83421.0,83630.8,579.8287146,-0.003077876718044,-0.0030826231223233,83412.42,83802.99500000001,0.0,0,0.0017620206100112,-139.16221689495433,-191.38357910953897,52.22136221458464,1471.0015542037002,0.0621454260325614,0.4669362714212613,0.0153486156084686,50.30095600878571,2004.19934229,0.2893069079333631,0.55,-0.0012327993992644,-0.0033187189514296
2025-04-05 04:00:00,83630.0,83866.6,83331.9,83527.7,418.48243463,-0.0012327993992644,-0.0012335599215557,83581.56,83720.97,0.0,0,0.0008579360885543,-124.76232279882242,-178.05932784739565,53.297005048573226,1404.1228717605795,0.0604168244260409,0.4617904167726413,0.0153322933964495,49.73033340947141,1974.451323364,0.2119487219958426,0.55,-0.0007027608805222,-0.0059001397906888
2025-04-05 08:00:00,83527.7,83915.4,83353.5,83469.0,1157.56796312,-0.0007027608805222,-0.0007030079327023,83703.34,83666.925,0.0,1,0.0045238413297854,-116.741182720114,-165.7956988219393,49.0545161018253,1343.964095206252,0.0598077142244985,0.4604460699320002,0.015258138031749,49.3868166883829,1984.1307521555,0.5834131454605261,0.5,-0.0101654506463477,-0.0074195181618175
2025-04-05 12:00:00,83468.9,83566.9,82383.0,82620.5,1248.77630413,-0.0101654506463477,-0.0102174716849141,83427.4,83576.92,0.0,0,0.0070009421532528,-176.81303955051408,-167.99916696765428,-8.813872582859801,1332.5309455486622,0.0602201776867338,0.3099708375417967,0.0154093381444502,44.59190148218669,2003.6385052805003,0.6232542950431954,0.2,0.0029278447842846,-0.0008270653089022
2025-04-05 16:00:00,82620.1,83149.5,82609.4,82862.4,273.7432729,0.0029278447842846,0.0029235669945131,83222.08,83491.55,0.0,0,0.0103187057175357,-202.56605513501563,-174.91254460112657,-27.65351053388906,1275.9287351523296,0.059687667476226,0.3737512549677433,0.0154223382726627,46.1957207287486,1977.664853689,0.1384174231490124,0.4,0.0081074166328758,-0.0392883477703574
2025-04-05 20:00:00,82862.4,83684.1,82820.1,83534.2,284.06045551,0.0081074166328758,0.0080747280915409,83202.75999999998,83330.64,0.0,0,0.0038201650397817,-166.84359093330568,-173.2987538675624,6.45516293425672,1246.5052540700206,0.0478740314482796,0.5510255534652673,0.0142738223634681,50.48248707550352,1804.5138578065005,0.1574166107293259,0.75,-0.0022529694424558,-0.0623227122920573
2025-04-06 00:00:00,83539.6,83793.7,83160.8,83346.0,467.08510217,-0.0022529694424558,-0.0022555111964906,83166.42,83153.14,0.0,1,0.0063924382309825,-151.9676592546457,-169.03253494497906,17.064875690333366,1202.676307350733,0.02753339792992,0.5842371562955498,0.0142509135336699,49.29753042952954,1760.9291434564998,0.2652492315807586,0.55,-0.0038142202385236,-0.0694671365710714
2025-04-06 04:00:00,83345.9,83530.0,83025.1,83028.1,365.12381817,-0.0038142202385236,-0.0038215129263889,83078.24,83178.885,0.0,0,-0.0115667079763378,-163.9404460106307,-168.0141171581094,4.073671147478706,1152.8351425399658,0.0266559830168128,0.4319935127274735,0.0086014498542289,47.278775810521445,1456.285585652,0.2507226753923605,0.4,-0.0022221392516509,-0.0986691734603263
2025-04-06 08:00:00,83028.0,83168.0,82652.0,82843.6,651.92684848,-0.0022221392516509,-0.0022246118667536,83122.86000000002,83146.88,0.0,0,0.0019544761858687,-186.1705160216225,-171.645396930812,-14.525119090810447,1107.3469180728257,0.0266641115071063,0.3632048508850778,0.0081828366175568,46.09889162759422,1388.3270640685,0.4695772814292943,0.3,-0.0035729977934324,-0.0756014988271728
2025-04-06 12:00:00,82842.5,83000.0,82216.0,82547.6,2094.19142547,-0.0035729977934324,-0.0035793961955795,83059.9,83101.455,83622.79333333332,0,-0.0037714171235613,-225.0781718305516,-182.33195191075995,-42.746219919791656,1084.2507096390525,0.0271569274254423,0.2545817690516045,0.0082144278103561,44.19338506585245,1439.7825130175002,1.4545192808884642,0.15,-0.0355334376771706,-0.0486864746939308
2025-04-06 16:00:00,82547.6,82565.8,78688.7,79614.4,4010.95328975,-0.0355334376771706,-0.0361801156428846,82275.94000000002,82927.52,83498.655,0,-0.0522117804481417,-486.9838489249523,-243.2623313135984,-243.721517611354,1283.7399446648346,0.04565877313325,-0.3750124870534433,0.0113439456143672,30.666045554860062,1593.8755120444998,2.5164783946050218,0.05,-0.014926947888824,-0.0177414613434366
2025-04-06 20:00:00,79614.5,79891.3,77142.8,78426.0,4444.30880424,-0.014926947888824,-0.0150394759802306,81291.94000000002,82746.515,83351.955,0,-0.0651217680506383,-781.4320705923601,-350.8962791693508,-430.5357914230093,1388.3656629030606,0.0655295691433376,-0.2967984726665106,0.0114688125347138,27.05297969159264,1641.6928092805,2.7071500704128657,0.05,-0.0093973937214699,0.0106826703651516
2025-04-07 00:00:00,78427.1,79340.0,77350.0,77689.0,2171.54186744,-0.0093973937214699,-0.0094418278214365,80224.12,82530.16,83200.20833333333,0,-0.0710479871052292,-1062.0119357666265,-493.1194104888059,-568.8925252778204,1431.3395441242706,0.0845477259402521,-0.1938008350740226,0.0115705329710896,25.07952593947512,1639.5762221150003,1.3244531349928832,0.05,-0.0330162571277786,0.0293052681929993
2025-04-07 04:00:00,77688.9,77981.0,74501.6,75124.0,5976.34633249,-0.0330162571277786,-0.0335735955913421,78680.2,82125.54500000001,83032.24166666667,0,-0.1006097378474445,-1474.3521499542403,-689.3659583818928,-784.9861915723475,1577.6295766868222,0.1152423456445506,-0.2397816088787316,0.0126787512992864,19.694757332106192,1887.6277585445,3.1660619025322045,0.05,0.0208455353815026,0.0570928031413844
2025-04-07 08:00:00,75124.0,77565.5,75088.9,76690.0,3011.96985399,0.0208455353815026,0.0206312401580769,77508.68000000001,81819.215,82889.57666666666,0,-0.0812157807090057,-1655.6859114977706,-882.6299490050685,-773.0559624927021,1641.841749780621,0.1289566622134808,0.0138706845462346,0.0139370636500815,29.62891485676863,1994.1343531605005,1.51041470662011,0.1,0.0233420263398096,0.0425199916015162
2025-04-07 12:00:00,76691.5,81213.5,75775.5,78480.1,10081.43750153,0.0233420263398096,0.0230737676895177,77281.81999999999,81543.23500000002,82796.71999999999,0,-0.0501134706277497,-1636.0883068780531,-1033.3216205796657,-602.7666862983876,1912.9959105105768,0.1316386311421906,0.2146388521886369,0.0146808886673563,38.92910162730313,2430.4986271425,4.147888580946286,0.25,-0.0045884243266764,0.0005671153087151
2025-04-07 16:00:00,78480.0,79371.2,77293.5,78120.0,2902.63685455,-0.0045884243266764,-0.0045989834578075,77220.62,81315.13500000001,82702.12166666666,0,-0.0572322307825985,-1630.8151031802554,-1152.8203170997836,-477.99478608047184,1924.7604883312488,0.1362391466027308,0.2115862836544145,0.0143945758184995,37.845566622251226,2398.44554672,1.210215866071885,0.2,0.0134971838197643,-0.0156044894103044
2025-04-07 20:00:00,78127.8,80210.0,78100.1,79174.4,1077.74514968,0.0134971838197643,0.0134069082378424,77517.7,81130.85,82614.57333333333,0,-0.0521917968927697,-1523.9872073693696,-1227.0536951537008,-296.9335122156688,1937.984739164731,0.1372219023686874,0.3242645849567452,0.0148146626002817,42.86057210083557,2224.3687028125,0.484517314201236,0.35,0.0092252041063778,-0.0360942344458767
2025-04-08 00:00:00,79174.4,80860.0,78776.7,79904.8,1553.0450371,0.0092252041063778,0.0091829118153394,78473.86,80926.08,82543.74833333332,0,-0.0412881242051207,-1364.6572353537777,-1254.574403193716,-110.08283216006156,1948.3644006529648,0.1341667558413629,0.4059386073643386,0.014591116336522,46.10464558354919,2181.7754381075,0.7118262539645835,0.45,-0.0052287221793935,-0.0617101321074666
2025-04-08 04:00:00,79904.8,80413.4,79216.0,79487.0,1071.42419842,-0.0052287221793935,-0.0052424397851345,79033.26000000001,80705.98000000001,82472.84166666666,0,-0.0426494162819576,-1257.6031862207165,-1255.1801597991162,-2.423026421600298,1894.7240863206096,0.1309814747084246,0.3846862783383119,0.0146021625533457,44.54666394348892,2192.1097614185,0.4887639374985896,0.4,0.0062727238416344,-0.0217272582900608
2025-04-08 08:00:00,79486.0,80070.0,78818.4,79985.6,1222.51717747,0.0062727238416344,0.0062531321954117,79334.36,80523.72,82434.38166666667,0,-0.0344987422082092,-1119.62291198576,-1228.068710236445,108.44579825068512,1848.786651583424,0.1271239487241706,0.4474312162638352,0.0147347888657827,46.85474300416637,2224.244184562,0.5496326284475547,0.55,-0.0186108499529915,-0.046661784904578
2025-04-08 12:00:00,79985.6,80395.0,78176.6,78497.0,2704.77224407,-0.0186108499529915,-0.0187862109743555,79409.76,80272.185,82369.025,0,-0.0490698699901632,-1117.5081910098231,-1205.9566063911209,88.44841538129731,1875.1876050417504,0.1244767232865372,0.322339701496059,0.0151851098325766,41.32453572396674,2338.558675034,1.156597981887573,0.35,-0.020760029045696,-0.0146311708697538
2025-04-08 16:00:00,78496.9,78524.9,76353.0,76867.4,3186.8075346,-0.020760029045696,-0.0209785480466665,78948.36000000002,79942.10500000001,82270.64166666666,0,-0.0345038083562773,-1233.1128034530557,-1211.3878458035076,-21.72495764954806,1896.381347538768,0.1245863574398152,0.191285245806021,0.0156802961586604,36.27671943902224,2440.020653608,1.30605760647466,0.15,-0.006992561215808,0.0718007201924214
