datetime,open,high,low,close,volume,open_interest_usd,perp_volume_usd,funding_rate,liquidation_long_usd,liquidation_short_usd,ret_1d,ret_5d,ret_20d,volatility_daily,volatility_ma_7,open_interest_usd_ma_7,open_interest_usd_ma_30,open_interest_usd_zscore_60,open_interest_usd_change_pct_3d,liq_total_usd,liq_imbalance,liq_total_usd_zscore_60,funding_rate_ma_7,funding_rate_ma_30,funding_rate_zscore_60
2023-12-31 16:00:00+00:00,2298.9,2318.16,2256.01,2314.75,71895.44234,,,,,,0.006855184233076406,-0.011631134206379956,0.05545980156124619,0.026849551787449893,0.038347349704818075,,,,,0.0,,,,,
2024-01-01 16:00:00+00:00,2314.81,2430.68,2306.29,2357.5,156064.603948,,,,,,0.0184685171184793,-0.0006443353595985135,0.06305745695913711,0.05276352067868499,0.04124546148191378,,,,,0.0,,,,,
2024-01-02 16:00:00+00:00,2357.5,2385.0,2051.76,2240.02,380199.191016,,,,,,-0.049832449628844144,-0.03716344004676597,-0.015375824175824171,0.14876652887027786,0.05172615299083823,,,,,0.0,,,,,
2024-01-03 16:00:00+00:00,2240.4,2286.4,2186.65,2277.11,171680.330609,,,,,,0.0165578878760011,-0.015537926114870038,0.020466604524432608,0.04380552542477087,0.051228858750466184,,,,,0.0,,,,,
2024-01-04 16:00:00+00:00,2277.18,2296.0,2211.9,2225.16,143803.434422,,,,,,-0.022814005471848198,-0.03211410227969669,-0.01396742116737859,0.03779503496377785,0.05203261088996631,,,,,0.0,,,,,
2024-01-05 16:00:00+00:00,2225.16,2277.6,2206.0,2246.37,107455.685946,,,,,,0.009531898829747032,-0.029540987147640196,0.011095007471688678,0.03187364503621394,0.05176860169067253,,,,,0.0,,,,,
2024-01-06 16:00:00+00:00,2246.38,2257.64,2222.24,2230.79,54558.653843,,,,,,-0.0069356339338576545,-0.053747613997879085,0.03508291650813389,0.015868817773075947,0.051103232076321614,,,,,0.0,,,,,
2024-01-07 16:00:00+00:00,2230.73,2284.59,2166.0,2269.96,159744.853658,,,,,,0.017558802038739607,0.013365952089713584,0.03586813668224287,0.052243211334120486,0.054730897725845995,,,,,0.0,,,,,
2024-01-08 16:00:00+00:00,2269.96,2358.5,2220.0,2256.99,192678.438628,,,,,,-0.005713757070609282,-0.008835761118259677,0.004369940858946819,0.06136491521894205,0.055959668374454145,,,,,0.0,,,,,
2024-01-09 16:00:00+00:00,2257.0,2461.92,2243.64,2449.49,369030.515166,,,,,,0.0852905861346307,0.10081522227615092,0.09705346226022149,0.08911242748490511,0.04743765389082947,,,,,0.0,,,,,
2024-01-10 16:00:00+00:00,2449.49,2688.88,2401.0,2613.79,475134.0453,,,,,,0.06707518707975946,0.16356165725147687,0.1268133279876531,0.11013891705148467,0.05691385269464572,,,,,0.0,,,,,
2024-01-11 16:00:00+00:00,2613.78,2717.43,2570.26,2647.62,297780.14788,,,,,,0.01294289135699489,0.18685308791952626,0.15843221673842267,0.05558577137202454,0.05945538646725239,,,,,0.0,,,,,
2024-01-12 16:00:00+00:00,2647.61,2690.0,2458.02,2563.8,281495.831876,,,,,,-0.031658621705531687,0.12944721492889744,0.11803517463030877,0.09048287697948358,0.06782813388771948,,,,,0.0,,,,,
2024-01-13 16:00:00+00:00,2563.81,2590.12,2523.4,2537.59,118765.480988,,,,,,-0.01022310632654655,0.12432487516559676,0.10977529760603177,0.02629266351144188,0.06931725470748605,,,,,0.0,,,,,
2024-01-14 16:00:00+00:00,2537.65,2549.0,2469.27,2514.88,148103.199733,,,,,,-0.008949436276151745,0.026695352910197867,0.12826494629830698,0.031703301946812576,0.06638298193787064,,,,,0.0,,,,,
2024-01-15 16:00:00+00:00,2514.87,2571.0,2499.99,2559.41,90908.510121,,,,,,0.017706610255757704,-0.020805037895163747,0.0928355799982068,0.027744675530688802,0.06158009055383445,,,,,0.0,,,,,
2024-01-16 16:00:00+00:00,2559.49,2613.58,2532.85,2539.17,101070.868506,,,,,,-0.0079080725635986,-0.040961316200965325,0.07636645725767477,0.03179385389713962,0.053391722898439374,,,,,0.0,,,,,
2024-01-17 16:00:00+00:00,2539.28,2549.09,2503.71,2525.6,88802.871542,,,,,,-0.005344266039690182,-0.014899758171464383,0.08558852859255173,0.017968007602153988,0.04022445011996357,,,,,0.0,,,,,
2024-01-18 16:00:00+00:00,2525.6,2525.8,2427.0,2462.95,135605.212795,,,,,,-0.024805986696230686,-0.02941373507934708,0.06480620825317196,0.040114496843216545,0.038014268044419576,,,,,0.0,,,,,
2024-01-19 16:00:00+00:00,2462.96,2504.59,2415.27,2464.03,93604.67229,,,,,,0.0004384985484886528,-0.020219652627560758,0.07178804605500688,0.036249558649854165,0.030266651140186795,,,,,0.0,,,,,
2024-01-20 16:00:00+00:00,2464.04,2482.57,2454.17,2468.16,31934.800848,,,,,,0.0016761159563802863,-0.03565274809428731,0.0662749756993195,0.011506547387527589,0.02815434883677047,,,,,0.0,,,,,
2024-01-21 16:00:00+00:00,2468.16,2478.66,2353.49,2379.63,121216.816196,,,,,,-0.035868825359782086,-0.06283155519323247,0.00938706256627797,0.05260061438122736,0.031139679184544015,,,,,0.0,,,,,
2024-01-22 16:00:00+00:00,2379.82,2385.35,2168.01,2219.52,223023.963854,,,,,,-0.06728356929438617,-0.12119100411783335,-0.009151704002642869,0.09792207324106099,0.041165021714597176,,,,,0.0,,,,,
2024-01-23 16:00:00+00:00,2219.52,2264.4,2180.79,2234.43,117176.712642,,,,,,0.0067176686851211365,-0.09278304472279175,-0.018743055891019877,0.03741893905828338,0.04196860530904629,,,,,0.0,,,,,
2024-01-24 16:00:00+00:00,2234.57,2244.69,2181.71,2188.27,84068.555548,,,,,,-0.020658512461791068,-0.111914221823598,-0.016578583113124434,0.02878072632718998,0.043513279412622854,,,,,0.0,,,,,
2024-01-25 16:00:00+00:00,2188.27,2265.61,2171.32,2257.92,108244.241761,,,,,,0.03182879626371515,-0.08518086347724607,0.005141628493970263,0.0417596726190476,0.043748304523455864,,,,,0.0,,,,,
2024-01-26 16:00:00+00:00,2257.93,2283.28,2250.72,2270.32,57735.067422,,,,,,0.0054917800453515575,-0.045935712694830655,0.01772017984660157,0.01434159061277723,0.040618594803873455,,,,,0.0,,,,,
2024-01-27 16:00:00+00:00,2270.5,2308.6,2261.14,2270.17,48951.516774,,,,,,-6.606998132430153e-05,0.022820249423298744,9.251264339460441e-05,0.02090592334494775,0.04196136279779061,,,,,0.0,,,,,
2024-01-28 16:00:00+00:00,2270.16,2278.17,2233.09,2275.9,57828.406544,,,,,,0.0025240400498640625,0.018559543149707203,0.008378415500290393,0.01980754866206772,0.03727663912362495,,,,,0.0,,,,,
2024-01-29 16:00:00+00:00,2275.89,2347.44,2265.22,2341.04,96730.873944,,,,,,0.02862164418471802,0.06981314006041295,-0.04427452245161234,0.03512114273997892,0.02830507762347037,,,,,0.0,,,,,
2024-01-30 16:00:00+00:00,2341.04,2392.91,2280.39,2329.46,104212.557584,,,,,,-0.004946519495608759,0.03168402777777768,-0.10878073601934357,0.04830304018957182,0.02985994921365443,,,,,0.0,,,,,
2024-01-31 16:00:00+00:00,2329.45,2350.39,2239.0,2288.73,100589.633712,,,,,,-0.017484738952375234,0.008108989041192283,-0.13555192965757923,0.04866891245363143,0.03270111866028892,,,,,0.0,,,,,
2024-02-01 16:00:00+00:00,2288.78,2324.79,2267.82,2313.79,62956.273975,,,,,,0.010949303762348483,0.019214420065457594,-0.09751540681800464,0.02462194062555366,0.030252871232646934,,,,,0.0,,,,,
2024-02-02 16:00:00+00:00,2313.79,2330.64,2286.2,2303.7,41589.608841,,,,,,-0.004360810618076916,0.012214947932685849,-0.09217012992642637,0.019290706255154777,0.030959887752986585,,,,,0.0,,,,,
2024-02-03 16:00:00+00:00,2303.71,2313.33,2286.28,2301.96,33131.08301,,,,,,-0.0007553066805572328,-0.016693435396234135,-0.08466407939941467,0.011750855792455007,0.029652020959773335,,,,,0.0,,,,,
2024-02-04 16:00:00+00:00,2301.97,2338.47,2263.78,2298.21,73374.071357,,,,,,-0.0016290465516342056,-0.013415126252436238,-0.1020547704353737,0.0324992059037249,0.031465114851438644,,,,,0.0,,,,,
2024-02-05 16:00:00+00:00,2298.21,2349.22,2283.33,2343.73,69528.442493,,,,,,0.019806719142289042,0.024030794370677233,-0.07697003351488874,0.02811330656688265,0.03046399539813918,,,,,0.0,,,,,
2024-02-06 16:00:00+00:00,2343.74,2392.54,2340.52,2369.54,66423.870641,,,,,,0.011012360638810836,0.024094667191058905,-0.06179125752296477,0.021953628130354407,0.02669979367539383,,,,,0.0,,,,,
2024-02-07 16:00:00+00:00,2369.58,2463.8,2368.66,2453.88,88541.508623,,,,,,0.035593406315149734,0.06519078004948575,-0.0036825757729550546,0.03877125205796548,0.0252858421902987,,,,,0.0,,,,,
2024-02-08 16:00:00+00:00,2453.88,2526.0,2413.46,2494.82,119384.76573,,,,,,0.016683782418048132,0.08378077811951568,0.012495789418148329,0.04510946681524116,0.02821263164596834,,,,,0.0,,,,,
2024-02-09 16:00:00+00:00,2494.88,2523.16,2471.12,2490.51,60586.612273,,,,,,-0.0017275795448168374,0.08367381570874732,0.009055328665888984,0.020895318629517632,0.02844186198516303,,,,,0.0,,,,,
2024-02-10 16:00:00+00:00,2490.49,2539.81,2483.14,2509.0,46999.567518,,,,,,0.0074241821956144705,0.07051580173484151,0.05436559465126933,0.022586687923475516,0.02998983800388025,,,,,0.0,,,,,
2024-02-11 16:00:00+00:00,2508.92,2563.02,2472.0,2557.87,68182.643447,,,,,,0.019477879633319928,0.07947956143386481,0.15244287053056516,0.03558429474523724,0.030430564981239156,,,,,0.0,,,,,
2024-02-12 16:00:00+00:00,2557.87,2686.66,2536.38,2630.95,188867.306794,,,,,,0.028570646670862843,0.0721591927885632,0.1774591282788005,0.05712005169235438,0.0345743857134494,,,,,0.0,,,,,
2024-02-13 16:00:00+00:00,2630.96,2772.0,2592.63,2749.53,124911.292051,,,,,,0.04507117201011046,0.10209554196294723,0.2564857170276065,0.06523660407415081,0.04075766799113461,,,,,0.0,,,,,
2024-02-14 16:00:00+00:00,2749.42,2867.53,2726.74,2826.2,139462.330698,,,,,,0.027884765759966124,0.13478765393433467,0.25168296485260755,0.04981600735970576,0.04233549017709749,,,,,0.0,,,,,
2024-02-15 16:00:00+00:00,2826.39,2857.46,2737.0,2775.95,130387.619133,,,,,,-0.017780058028448065,0.10639697090474276,0.22271309771309755,0.04339415335290623,0.04209044539676394,,,,,0.0,,,,,
2024-02-16 16:00:00+00:00,2775.99,2810.0,2718.17,2754.55,82170.131515,,,,,,-0.00770907256975073,0.07689210163143567,0.2133672808644287,0.033337568749886526,0.04386790969967378,,,,,0.0,,,,,
2024-02-17 16:00:00+00:00,2754.55,2822.98,2742.69,2807.26,67447.087477,,,,,,0.019135611987439072,0.06701381630209635,0.23347247242848979,0.0286008421022634,0.04472707458235776,,,,,0.0,,,,,
2024-02-18 16:00:00+00:00,2807.26,2931.19,2793.38,2909.02,129104.641794,,,,,,0.036248869003939754,0.058006277436507325,0.2426186652086253,0.04737334222521672,0.04641122422235484,,,,,0.0,,,,,
2024-02-19 16:00:00+00:00,2909.02,3004.99,2871.82,2925.26,191513.23989,,,,,,0.005582636076754355,0.03505059797608112,0.25576743107844746,0.045524158536335096,0.04475466805720922,,,,,0.0,,,,,
2024-02-20 16:00:00+00:00,2925.28,3034.26,2868.0,2914.82,213515.908468,,,,,,-0.003568913532472351,0.050026117185107966,0.2735534554097687,0.05703954275049582,0.043583659296687075,,,,,0.0,,,,,
2024-02-21 16:00:00+00:00,2914.83,3032.76,2886.19,2987.22,202909.133323,,,,,,0.024838583514590784,0.0844675173803342,0.29105061392779796,0.04906568649111889,0.04347647060117467,,,,,0.0,,,,,
2024-02-22 16:00:00+00:00,2987.21,3037.61,2913.0,2916.05,143922.9896,,,,,,-0.023824827096765477,0.03875309020183382,0.2658115205973002,0.04273246343512632,0.04338194347006325,,,,,0.0,,,,,
2024-02-23 16:00:00+00:00,2916.05,2969.13,2906.0,2955.58,64066.821647,,,,,,0.013556008984756618,0.016005390131384356,0.28394064188778256,0.02135959777776278,0.04167080475975986,,,,,0.0,,,,,
2024-02-24 16:00:00+00:00,2955.58,3074.56,2955.57,3043.7,111540.417456,,,,,,0.029814791005487784,0.04048870869597909,0.3243785380796358,0.03909386601833288,0.04316980817634121,,,,,0.0,,,,,
2024-02-25 16:00:00+00:00,3043.72,3147.47,3026.41,3146.57,174431.044549,,,,,,0.033797680454709766,0.07950748245174655,0.34254798974284584,0.038473639550367526,0.04189842207993418,,,,,0.0,,,,,
2024-02-26 16:00:00+00:00,3146.56,3288.59,3126.91,3229.87,228175.14132,,,,,,0.02647327089497442,0.08122937045145662,0.3630789098306,0.05005774226207256,0.04254607689789668,,,,,0.0,,,,,
2024-02-27 16:00:00+00:00,3229.88,3376.53,3203.85,3349.08,174570.745122,,,,,,0.0369086062287336,0.1484988254659556,0.3648100151596654,0.051560428535597926,0.04176334629576841,,,,,0.0,,,,,
2024-02-28 16:00:00+00:00,3349.07,3523.8,3168.63,3468.06,329683.814555,,,,,,0.035526174352359385,0.17339405463563828,0.3901042961015222,0.10241172298057129,0.04938420865140447,,,,,0.0,,,,,
2024-02-29 16:00:00+00:00,3468.06,3470.49,3300.0,3390.89,172255.433973,,,,,,-0.0222516334780829,0.11406840358773862,0.3615243464190063,0.05027883535001129,0.05046226178210232,,,,,0.0,,,,,
2024-03-01 16:00:00+00:00,3391.01,3460.66,3380.3,3418.18,116292.059084,,,,,,0.008048034586789932,0.08631938904902792,0.36236747708250294,0.023509586973184466,0.05076940309573399,,,,,0.0,,,,,
2024-03-02 16:00:00+00:00,3418.18,3447.29,3359.2,3422.18,101605.805949,,,,,,0.0011702133884112786,0.05954109608126634,0.3379022389722699,0.02574090199814158,0.04886183680713523,,,,,0.0,,,,,
2024-03-03 16:00:00+00:00,3422.17,3568.04,3418.01,3559.43,169138.05874,,,,,,0.04010601429498162,0.06280829362093465,0.35290674471198624,0.04215000716406833,0.04938703218052106,,,,,0.0,,,,,
2024-03-04 16:00:00+00:00,3559.38,3821.99,3528.38,3782.56,249204.76067,,,,,,0.0626870032561393,0.09068470557026109,0.37571148523565845,0.07762203375491722,0.0533247881080703,,,,,0.0,,,,,
2024-03-05 16:00:00+00:00,3782.69,3903.4,3179.08,3790.83,472059.313672,,,,,,0.0021863499851952906,0.11794543615393005,0.34131696270610723,0.1910716122854362,0.07325495721519006,,,,,0.0,,,,,
2024-03-06 16:00:00+00:00,3791.01,3893.61,3734.98,3836.87,135548.503969,,,,,,0.012145097511626624,0.12248916089848993,0.3821826762009404,0.041343595170021424,0.06453093895654007,,,,,0.0,,,,,
2024-03-07 16:00:00+00:00,3836.92,3995.0,3813.68,3900.92,149597.349223,,,,,,0.016693294273717907,0.1398932843976648,0.4161732406382166,0.04648134286270935,0.06398844002978264,,,,,0.0,,,,,
2024-03-08 16:00:00+00:00,3900.93,3977.01,3811.62,3917.14,111059.420073,,,,,,0.004157993498969503,0.10049642779883294,0.39536060072811186,0.04222213145305002,0.06666166066976344,,,,,0.0,,,,,
2024-03-09 16:00:00+00:00,3917.15,3964.15,3859.42,3883.86,92061.739997,,,,,,-0.008495994526618866,0.026780804534495273,0.33510941829207086,0.026965441596761987,0.06683659489813779,,,,,0.0,,,,,
2024-03-10 16:00:00+00:00,3883.86,4065.0,3721.38,4020.0,183351.970132,,,,,,0.035052756793499285,0.06045377925150963,0.3742368199749764,0.08547761194029849,0.07302625272331352,,,,,0.0,,,,,
2024-03-11 16:00:00+00:00,4020.01,4092.66,3944.4,3988.23,214358.227485,,,,,,-0.007902985074626834,0.039448821565494896,0.3682594465524458,0.03717438562971538,0.06724801727685611,,,,,0.0,,,,,
2024-03-12 16:00:00+00:00,3988.33,4081.25,3828.45,3963.22,174005.062143,,,,,,-0.0062709522770753034,0.015970591552761926,0.3267251826112574,0.06378651702403607,0.04906443223951324,,,,,0.0,,,,,
2024-03-13 16:00:00+00:00,3963.22,4021.63,3821.0,3845.2,155101.239754,,,,,,-0.029778816215097814,-0.018365440091495322,0.3186330824231407,0.05217673983147824,0.05061202433400708,,,,,0.0,,,,,
2024-03-14 16:00:00+00:00,3845.29,3934.54,3566.0,3689.44,314748.931713,,,,,,-0.040507645896182165,-0.050058447008903495,0.2482964426610006,0.09989049828700289,0.058241903680334724,,,,,0.0,,,,,
2024-03-15 16:00:00+00:00,3689.45,3805.9,3607.54,3679.22,148314.388462,,,,,,-0.0027700680862137173,-0.08477114427860699,0.20879850182343862,0.053913601252439415,0.05991211365167607,,,,,0.0,,,,,
2024-03-16 16:00:00+00:00,3679.52,3680.0,3412.8,3627.78,253284.560808,,,,,,-0.013981224281233384,-0.09037843855544936,0.15293160489040458,0.07365385993637977,0.0665818877001929,,,,,0.0,,,,,
2024-03-17 16:00:00+00:00,3627.99,3679.49,3485.52,3525.19,154416.867773,,,,,,-0.02827900258560334,-0.11052376602863323,0.09143402056429517,0.05502398452281999,0.06223136949769597,,,,,0.0,,,,,
2024-03-18 16:00:00+00:00,3525.19,3563.63,3202.4,3302.98,322991.236505,,,,,,-0.0630349002465116,-0.14101217101841257,-0.013764974261588181,0.1093648765660101,0.07254429677430949,,,,,0.0,,,,,
2024-03-19 16:00:00+00:00,3303.38,3397.47,3055.0,3293.15,345992.961689,,,,,,-0.0029761003699688704,-0.10741196495945182,-0.050434536888058434,0.10399465557293162,0.07828831656700885,,,,,0.0,,,,,
2024-03-20 16:00:00+00:00,3293.08,3586.48,3142.0,3497.69,267248.235559,,,,,,0.06211074503135294,-0.049339262126211425,0.0314961558764808,0.12707815729810246,0.0889885190622409,,,,,0.0,,,,,
2024-03-21 16:00:00+00:00,3498.03,3546.27,3281.0,3349.24,210521.633611,,,,,,-0.04244229763072205,-0.07677973857290143,-0.020168627749270085,0.07920304307842974,0.086033168318159,,,,,0.0,,,,,
2024-03-22 16:00:00+00:00,3349.58,3423.2,3248.0,3405.47,149204.977587,,,,,,0.0167888834481853,-0.03396129002975734,-0.00488285245077702,0.051446643194625066,0.08568074573847126,,,,,0.0,,,,,
2024-03-23 16:00:00+00:00,3405.47,3435.06,3299.71,3397.45,81067.036538,,,,,,-0.002355034694183189,0.028601444755947503,-0.04550728627898293,0.039838702556328986,0.08085000896989257,,,,,0.0,,,,,
2024-03-24 16:00:00+00:00,3397.6,3587.5,3333.65,3580.9,129503.740504,,,,,,0.053996379637669456,0.08737834596055438,-0.05331310012266821,0.07088999972074057,0.08311658256959552,,,,,0.0,,,,,
2024-03-25 16:00:00+00:00,3580.91,3679.0,3545.0,3593.26,150424.503081,,,,,,0.0034516462341869225,0.02732374795936754,-0.05211787392206979,0.03729204121048852,0.07282046323309242,,,,,0.0,,,,,
