datetime,ret,equity,position,ret_5,ret_20,ret_60,vol_10,vol_30,vol_60,sharpe_30,sharpe_60,max_dd_30,max_dd_60,momentum_rank,trend_strength,win_rate_30,win_rate_60,instrument,future_24h_ret,tp_ret,tp_equity,tp_position,tp_ret_5,tp_ret_20,tp_ret_60,tp_vol_10,tp_vol_30,tp_vol_60,tp_sharpe_30,tp_sharpe_60,tp_max_dd_30,tp_max_dd_60,tp_momentum_rank,tp_trend_strength,tp_win_rate_30,tp_win_rate_60,atr_14,bb_width_20,bb_pos_20,rsi_14,macd_hist,momentum_12,rel_volume_20,price_position_20,volatility_regime,atr_pct,funding_rate,funding_rate_zscore_60,open_interest_usd_zscore_60,open_interest_usd_change_pct_3d,volatility_daily,liq_imbalance,liq_total_usd_zscore_60,ret_1d,ret_5d
2023-12-05 00:00:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370284656329554,0.0,0.0,0.0,regime,0.0230187383790457,0.0,1.0230955985835155,1.0,0.0,0.0230230152922441,0.0230230152922441,0.0,0.0047025176835578,0.0,0.2879936043464671,0.0,0.0,0.0,0.89689886600324,0.0,0.1764705882352941,0.0,32.65857142857145,0.0970718334725079,0.7752276654111704,69.6482137987455,4.061027525220048,0.032091968911917,0.6600468291524744,0.7693182405540903,1.0,1.4638731775223985,0.0,0.0,0.0,0.0,0.0297157216899637,0.0,0.0,0.0074458177741207,0.0959662030570691
2023-12-05 00:00:00,-0.0054387317947373,1.0619998169921827,1.0,-0.0055043346274683,0.0607520236423008,0.0607520236423008,0.0068175349160488,0.0078856621454571,0.0,0.4531830534492074,0.0,-0.0055178376759013,0.0,0.903725989354316,-1.0,0.4117647058823529,0.0,flowchart,-0.0076553305493907,0.0,1.0230955985835155,1.0,0.0,0.0230230152922441,0.0230230152922441,0.0,0.0047025176835578,0.0,0.2879936043464671,0.0,0.0,0.0,0.89689886600324,0.0,0.1764705882352941,0.0,32.65857142857145,0.0970718334725079,0.7752276654111704,69.6482137987455,4.061027525220048,0.032091968911917,0.6600468291524744,0.7693182405540903,1.0,1.4638731775223985,0.0,0.0,0.0,0.0,0.0297157216899637,0.0,0.0,0.0074458177741207,0.0959662030570691
2023-12-05 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016199953714418,0.0,0.0,0.0,custom_v2,0.0,0.0,1.0230955985835155,1.0,0.0,0.0230230152922441,0.0230230152922441,0.0,0.0047025176835578,0.0,0.2879936043464671,0.0,0.0,0.0,0.89689886600324,0.0,0.1764705882352941,0.0,32.65857142857145,0.0970718334725079,0.7752276654111704,69.6482137987455,4.061027525220048,0.032091968911917,0.6600468291524744,0.7693182405540903,1.0,1.4638731775223985,0.0,0.0,0.0,0.0,0.0297157216899637,0.0,0.0,0.0074458177741207,0.0959662030570691
2023-12-05 04:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016199953714418,0.0,0.0,0.0,custom_v2,0.0,0.0,1.0230955985835155,1.0,0.0,0.0230230152922441,0.0230230152922441,0.0,0.0047025176835578,0.0,0.2879936043464671,0.0,0.0,0.0,0.89689886600324,0.0,0.1764705882352941,0.0,34.54571428571431,0.0921751511887969,0.6152517127072196,58.55124014612573,0.4274317925572788,0.0162525401810456,1.0828501351111466,0.6033227848101262,1.0,1.5699814253706985,0.0,0.0,0.0,0.0,0.0297157216899637,0.0,0.0,0.0074458177741207,0.0959662030570691
2023-12-05 04:00:00,-0.0137070422282683,1.0474429406542576,1.0,-0.0154453847438431,0.0470449814140324,0.0470449814140324,0.0086891523351229,0.0086669447216257,0.0,0.3015607186273952,0.0,-0.0191492466701374,0.0,0.8518861374681787,-2.0,0.3888888888888889,0.0,flowchart,-0.0009421533517974005,0.0,1.0230955985835155,1.0,0.0,0.0230230152922441,0.0230230152922441,0.0,0.0047025176835578,0.0,0.2879936043464671,0.0,0.0,0.0,0.89689886600324,0.0,0.1764705882352941,0.0,34.54571428571431,0.0921751511887969,0.6152517127072196,58.55124014612573,0.4274317925572788,0.0162525401810456,1.0828501351111466,0.6033227848101262,1.0,1.5699814253706985,0.0,0.0,0.0,0.0,0.0297157216899637,0.0,0.0,0.0074458177741207,0.0959662030570691
2023-12-05 04:00:00,-0.0137070422282683,0.9862929577717316,1.0,-0.0137070422282683,-0.0137070422282683,-0.0137070422282683,0.0043345473425437,0.0032307808365396,0.0,-0.2357022603955158,0.0,-0.0137070422282683,0.0,0.1464938671603795,-1.0,0.0,0.0,regime,0.029731915576639303,-0.013707042228268,1.009071984010176,1.0,-0.013707042228268,0.0093159730639761,0.0093159730639761,0.0043345473425436,0.0057805973785103,0.0,0.0895329712866386,0.0,-0.013707042228268,0.0,0.8502661420967369,-1.0,0.1666666666666666,0.0,34.54571428571431,0.0921751511887969,0.6152517127072196,58.55124014612573,0.4274317925572788,0.0162525401810456,1.0828501351111466,0.6033227848101262,1.0,1.5699814253706985,0.0,0.0,0.0,0.0,0.0297157216899637,0.0,0.0,0.0074458177741207,0.0959662030570691
2023-12-05 16:00:00,0.0199062128385201,1.0187541741932882,1.0,0.0189303150263286,0.0189303150263286,0.0189303150263286,0.0086159145986764,0.005860362323421,0.005860362323421,0.1538204505000807,0.1538204505000807,-0.0137070422282683,0.0,0.8960888683175191,3.0,0.1428571428571428,0.0,regime,-0.0042157509480175975,0.0199062128385199,1.0422829116557375,1.0,0.0189303150263288,0.0419533303185729,0.0419533303185729,0.0086159145986763,0.0070891707306678,0.0070891707306678,0.2818069574168023,0.2818069574168023,-0.013707042228268,0.0,0.9546401295996296,3.0,0.2857142857142857,0.0,41.63142857142858,0.0733047278387379,0.9494929807790786,71.17043121149892,0.3190202552333971,0.0484649982700957,2.882025997400919,0.8293133721467515,1.0,1.8317161826738082,0.0,0.0,0.0,0.0,0.0409144592542602,0.0,0.0,0.0106845565303239,0.0827964846829869
2023-12-05 16:00:00,0.0,1.0494993731519633,1.0,-0.0171824856968452,0.0490082697401929,0.0490082697401929,0.0075398584907723,0.0080293543751699,0.0080293543751699,0.2906494123241343,0.2906494123241343,-0.0191492466701374,0.0,0.864846100439713,0.0,0.3809523809523809,0.0,flowchart,-0.0086026050113495,0.0199062128385199,1.0422829116557375,1.0,0.0189303150263288,0.0419533303185729,0.0419533303185729,0.0086159145986763,0.0070891707306678,0.0070891707306678,0.2818069574168023,0.2818069574168023,-0.013707042228268,0.0,0.9546401295996296,3.0,0.2857142857142857,0.0,41.63142857142858,0.0733047278387379,0.9494929807790786,71.17043121149892,0.3190202552333971,0.0484649982700957,2.882025997400919,0.8293133721467515,1.0,1.8317161826738082,0.0,0.0,0.0,0.0,0.0409144592542602,0.0,0.0,0.0106845565303239,0.0827964846829869
2023-12-05 16:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016199953714418,0.0,0.0,0.0,custom_v2,0.0,0.0199062128385199,1.0422829116557375,1.0,0.0189303150263288,0.0419533303185729,0.0419533303185729,0.0086159145986763,0.0070891707306678,0.0070891707306678,0.2818069574168023,0.2818069574168023,-0.013707042228268,0.0,0.9546401295996296,3.0,0.2857142857142857,0.0,41.63142857142858,0.0733047278387379,0.9494929807790786,71.17043121149892,0.3190202552333971,0.0484649982700957,2.882025997400919,0.8293133721467515,1.0,1.8317161826738082,0.0,0.0,0.0,0.0,0.0409144592542602,0.0,0.0,0.0106845565303239,0.0827964846829869
2023-12-05 20:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016199953714418,0.0,0.0,0.0,custom_v2,0.0,0.0199062128385199,1.0422829116557375,1.0,0.0189303150263288,0.0419533303185729,0.0419533303185729,0.0086159145986763,0.0070891707306678,0.0070891707306678,0.2818069574168023,0.2818069574168023,-0.013707042228268,0.0,0.9546401295996296,3.0,0.2857142857142857,0.0,43.82142857142857,0.0710675011806244,1.027773954308735,73.09876328165818,2.828170487485977,0.0456821083348533,0.7536765112392817,0.9229464958553122,1.0,1.9107708924966347,0.0,0.0,0.0,0.0,0.0409144592542602,0.0,0.0,0.0106845565303239,0.0827964846829869
2023-12-05 20:00:00,0.0090548704027173,1.0590024539635874,1.0,-0.0026888834993905,0.0580631401429102,0.0580631401429102,0.0060043566064892,0.0079657930806753,0.0079657930806753,0.3313208887213282,0.3313208887213282,-0.0191492466701374,0.0,0.8960888683175191,1.0,0.4090909090909091,0.0,flowchart,-0.0176574754140668,0.0199062128385199,1.0422829116557375,1.0,0.0189303150263288,0.0419533303185729,0.0419533303185729,0.0086159145986763,0.0070891707306678,0.0070891707306678,0.2818069574168023,0.2818069574168023,-0.013707042228268,0.0,0.9546401295996296,3.0,0.2857142857142857,0.0,43.82142857142857,0.0710675011806244,1.027773954308735,73.09876328165818,2.828170487485977,0.0456821083348533,0.7536765112392817,0.9229464958553122,1.0,1.9107708924966347,0.0,0.0,0.0,0.0,0.0409144592542602,0.0,0.0,0.0106845565303239,0.0827964846829869
2023-12-05 20:00:00,0.0090548704027173,1.0279788612128358,1.0,0.027985185429046,0.027985185429046,0.027985185429046,0.0088670122721177,0.0059774718188952,0.0059774718188952,0.2128080100883783,0.2128080100883783,-0.0137070422282683,0.0,0.92131451052997,4.0,0.1818181818181818,0.0,regime,-0.026699638456271397,0.0090548704027173,1.0517206483437471,1.0,0.0279851854290461,0.0485071884067821,0.0510082007212903,0.0088670122721176,0.0070800377947013,0.0070800377947013,0.327477712050583,0.327477712050583,-0.013707042228268,0.0,0.9636658180976626,4.0,0.3181818181818182,0.0,43.82142857142857,0.0710675011806244,1.027773954308735,73.09876328165818,2.828170487485977,0.0456821083348533,0.7536765112392817,0.9229464958553122,1.0,1.9107708924966347,0.0,0.0,0.0,0.0,0.0409144592542602,0.0,0.0,0.0106845565303239,0.0827964846829869
