datetime,instrument,open,high,low,close,volume,ret,log_return,ma_5,ma_20,ma_60,ma_cross,momentum_12,macd,macd_signal,macd_hist,atr_14,bb_width_20,bb_pos_20,volatility_20,rsi_14,volume_ma_20,rel_volume_20,price_position_20,funding_rate,funding_rate_zscore,open_interest,oi_change,oi_rsi,future_4h_ret,future_24h_ret
2025-04-07 04:00:00,DOGE,0.14213,0.14317,0.12988,0.13226,426875379.010606,-0.0694434672482939,-0.0719724495044043,0.147614,0.1623939999999999,0.1672195,0,-0.219336560028332,-0.0061408977457859,-0.0027914693496254,-0.0033494283961604,0.0059309850277963,0.2496689382757491,-0.2432283894712161,0.0254440786231264,17.078049170032713,118250843.65343352,3.609914025321301,0.05,0.0,0.0,645513.6799999998,-0.0020967890566829,43.43075363137943,0.0448359292303039,0.1342493491056812
2025-04-07 04:00:00,SOL,103.24,103.77,95.2,97.15,960330.364336,-0.0590799031476997,-0.060897056017693,105.876,115.8975,121.94266666666664,0,-0.1977041869683705,-4.647059287903787,-2.656823528709275,-1.9902357591945117,4.207698388684301,0.2334364907828749,-0.192947844802366,0.0259658509484939,20.86933180741532,288026.0271366,3.33417911528027,0.05,0.0,0.0,2786957.5000000023,0.0146776544206574,52.33005307921449,0.0322182192485847,0.1158958116156821
2025-04-07 08:00:00,BNB,530.4,549.1,529.4,540.2,4703.809934,0.018476621417798,0.0183080024868626,547.1,581.55,596.4133333333334,0,-0.095445411922304,-14.213183155997058,-8.490827966801882,-5.722355189195175,12.284900562684593,0.1437961267610684,0.0055284994072568,0.01375093457808,24.60579545014397,2377.590514,1.9783936326724425,0.1,0.0,0.0,6885715.0,-0.0054681296105162,39.46336395063236,0.0220288781932616,0.0432870820664139
2025-04-07 08:00:00,BTC,75124.0,77565.5,75088.9,76690.0,3011.96985399,0.0208455353815026,0.0206312401580769,77508.68000000001,81819.215,82889.57666666666,0,-0.0812157807090057,-1653.489712699069,-879.4170942407734,-774.0726184582957,1643.4052422769948,0.1289566622134808,0.0138706845462346,0.0139370636500815,29.001261436327965,1994.1343531605005,1.51041470662011,0.1,0.0,0.0,2360968.230000003,0.0243580568420254,69.21246893853079,0.0233420263398096,0.042519991601516205
2025-04-07 08:00:00,DOGE,0.13226,0.14174,0.13177,0.13819,246588664.871303,0.0448359292303039,0.043859867568877,0.142896,0.1611725,0.1664921666666666,0,-0.1879297173414819,-0.0070020265927028,-0.0036335807982409,-0.0033684457944619,0.0062194860972395,0.2835565518653661,-0.0028826355661707,0.0281587069724132,26.642974219498413,127641899.82895298,1.9318786793501592,0.1,0.0,0.0,644884.97,-0.0009739685145012,43.29369100251647,0.0638251682466168,0.12469661393294461
2025-04-07 08:00:00,SOL,97.14,102.63,96.94,100.28,550219.285273,0.0322182192485847,0.0317100974666435,102.932,115.141,121.4155,0,-0.1664172901080631,-5.158985774193383,-3.1572559778060967,-2.001729796387286,4.313577075206851,0.2631047761045781,0.0094431941750401,0.0274939432277257,27.645495658266,308684.3080469,1.7824660046839906,0.1,0.0,0.0,2811262.680000001,0.0087210443646874,53.47649321478095,0.0638213003589949,0.11008296544649761
2025-04-07 12:00:00,BNB,540.4,568.0,540.0,552.1,14631.665364,0.0220288781932616,0.0217897479314835,545.74,579.24,595.1933333333333,0,-0.0673986486486486,-14.194826562593336,-9.631627685960172,-4.563198876633162,13.40740766534998,0.1482805286050997,0.1840144863290131,0.0147219412477788,34.42490527150005,3042.55967975,4.808998640645316,0.2,0.0,0.0,6635284.0,-0.0363696435301199,34.25730517257172,0.003441405542474,0.0139874111794123
2025-04-07 12:00:00,BTC,76691.5,81213.5,75775.5,78480.1,10081.43750153,0.0233420263398096,0.0230737676895177,77281.81999999999,81543.235,82796.72,0,-0.0501134706277497,-1634.0541585224128,-1030.344507097101,-603.7096514253114,1914.447724971495,0.1316386311421907,0.2146388521886382,0.0146808886673563,38.25805337351248,2430.4986271425,4.147888580946286,0.25,0.0,0.0,2211872.3700000024,-0.0631503033821002,50.8331533789669,-0.0045884243266764,0.0005671153087150986
2025-04-07 12:00:00,DOGE,0.1382,0.15427,0.13719,0.14701,701080490.638019,0.0638251682466168,0.0618710618604814,0.14177,0.160208,0.165951,0,-0.12101644245142,-0.0068933152722792,-0.0042855276930485,-0.0026077875792306,0.0069952370902938,0.2936455724124509,0.2194563337152081,0.0317708933637651,38.08285633145269,159309429.65709978,4.40074697490937,0.2,0.0,0.0,626820.8599999999,-0.0280113676707337,39.44216106037741,-0.0020406775049316,0.027303220189851304
2025-04-07 12:00:00,SOL,100.29,113.01,99.74,106.68,1310916.595389,0.0638213003589949,0.0618674260237209,102.652,114.5665,121.02833333333334,0,-0.0927028406191528,-4.990734607905253,-3.5239517038259285,-1.4667829040793243,4.953321569834934,0.2707801885160771,0.2457799640659001,0.0310465335743662,39.1244490052483,367191.9422116,3.570112643249574,0.25,0.0,0.0,2633506.850000001,-0.0632298899937732,44.96029830287706,-0.0087176602924634,0.007179556804964203
2025-04-07 16:00:00,BNB,552.1,557.4,546.6,554.0,1645.638884,0.003441405542474,0.0034354974572847,545.4200000000001,577.49,594.1083333333333,0,-0.0629228687415427,-13.867113259355731,-10.478724800639284,-3.388388458716449,13.22116426068212,0.1525560112574533,0.2333698706011475,0.0145430216194873,35.861208865023826,3016.683829,0.5455125486403766,0.25,0.0,0.0,6326459.0,-0.0465428457922826,29.150292585040177,0.0012635379061372,-0.0024943659243334988
2025-04-07 16:00:00,BTC,78480.0,79371.2,77293.5,78120.0,2902.63685455,-0.0045884243266764,-0.0045989834578075,77220.62,81315.135,82702.12166666667,0,-0.0572322307825985,-1628.931098600282,-1150.0618253977375,-478.8692732025445,1926.1086017592447,0.1362391466027308,0.2115862836544158,0.0143945758184995,37.20714058484662,2398.44554672,1.210215866071885,0.2,0.0,0.0,2114806.7100000023,-0.043883933502004,42.85455362261626,0.0134971838197643,-0.015604489410304498
2025-04-07 16:00:00,DOGE,0.14701,0.14971,0.14387,0.14671,180652194.74177,-0.0020406775049316,-0.0020427625243222,0.14126,0.1594285,0.1654198333333333,0,-0.1245375343119703,-0.0067535179098702,-0.0047791257364129,-0.0019743921734573,0.0069127201552728,0.3037881788974186,0.2373973744939856,0.0314802717662139,37.86654817055575,160896128.9107385,1.1227877013870962,0.2,0.0,0.0,595651.2100000001,-0.0497265678107773,33.846819854764234,0.0196305636970894,-0.0224259551489131
2025-04-07 16:00:00,SOL,106.65,107.98,103.56,105.75,329452.236586,-0.0087176602924634,-0.0087558813874261,102.622,114.12749999999998,120.63383333333331,0,-0.1086480107889413,-4.876227459298804,-3.794406854920504,-1.0818206043783,4.9152271719895815,0.2800436839243697,0.2378810917468901,0.0304542097594381,38.176637342409805,364626.178981,0.9035342374667156,0.2,0.0,0.0,2568999.8100000005,-0.0244947302871076,42.326040588539136,0.0116312056737588,-0.0133005440966023
2025-04-07 20:00:00,BNB,554.0,560.1,554.0,554.7,1233.964404,0.0012635379061372,0.001262740313905,546.28,575.535,593.0233333333333,0,-0.065374894692502,-13.39648758577232,-11.062277357665891,-2.3342102281064285,12.7125096706334,0.1544636704818132,0.2656335646219656,0.0143464373213145,36.413794198930695,2883.7948914,0.4278960364621998,0.3,0.0,0.0,6304149.0,-0.0035264592720825,28.816081797628115,0.0127997115557958,-0.001223967178887001
2025-04-07 20:00:00,BTC,78127.8,80210.0,78100.1,79174.4,1077.74514968,0.0134971838197643,0.0134069082378424,77517.7,81130.85,82614.57333333332,0,-0.0521917968927697,-1522.242306939355,-1224.497921706061,-297.7443852332942,1939.2365587764416,0.1372219023686874,0.3242645849567452,0.0148146626002817,42.21259976751478,2224.3687028125,0.484517314201236,0.35,0.0,0.0,2109025.750000004,-0.0027335642414327,42.42743798605761,0.0092252041063778,-0.0360942344458768
2025-04-07 20:00:00,DOGE,0.14667,0.15245,0.14666,0.14959,111940286.374592,0.0196305636970894,0.0194403692348168,0.142752,0.1585305,0.164909,0,-0.1147473073736536,-0.0063372833050213,-0.0050907572501346,-0.0012465260548867,0.0068325258584676,0.306274339089574,0.3158641432817871,0.0308169432889086,41.31276767218591,152519003.8455424,0.733943204139696,0.35,0.0,0.0,599786.78,0.0069429389726245,35.16110503686957,0.0116986429574168,-0.047299440901227896
2025-04-07 20:00:00,SOL,105.76,109.31,105.76,106.98,168953.388672,0.0116312056737588,0.0115640831767166,103.368,113.5465,120.25866666666668,0,-0.1108710106382977,-4.632824679515437,-3.9620904198394906,-0.6707342596759465,4.818425231133183,0.2841459317057987,0.2964745356218657,0.0292866052695265,40.23869467100202,343153.98647784995,0.4923544394927368,0.35,0.0,0.0,2571438.810000001,0.0009493967226101,42.46330670441262,0.0405683305290707,-0.012151890060550397
2025-04-08 00:00:00,BNB,554.8,565.4,553.4,561.8,2515.52046,0.0127997115557958,0.0127184876089543,552.5600000000001,573.755,592.1716666666666,0,-0.0510135135135135,-12.308715475862073,-11.311564981305128,-0.9971504945569444,12.661616122731017,0.1521510406904486,0.3630543726047755,0.0146536679282729,41.88302875422527,2937.33796195,0.8563946309841822,0.45,0.0,0.0,6325374.0,0.0033668303207934,29.64253927700504,-0.0024919900320398,-0.0337023210888983
2025-04-08 00:00:00,BTC,79174.4,80860.0,78776.7,79904.8,1553.0450371,0.0092252041063778,0.0091829118153394,78473.86,80926.08,82543.74833333332,0,-0.0412881242051207,-1363.0412045618286,-1252.2065782772147,-110.83462628461392,1949.5268045781245,0.1341667558413629,0.4059386073643386,0.014591116336522,45.45614207762701,2181.7754381075,0.7118262539645835,0.45,0.0,0.0,2116900.2300000014,0.0037337050057342,43.257034894001634,-0.0052287221793935,-0.0617101321074667
2025-04-08 00:00:00,DOGE,0.14958,0.15335,0.14681,0.15134,134679128.038278,0.0116986429574168,0.0116307428800058,0.1465679999999999,0.1576065,0.1644528333333333,0,-0.0975551580202742,-0.0057993526795126,-0.0052324763360102,-0.0005668763435024,0.0068116311542913,0.3031790348354501,0.3688549952199978,0.0307604478275254,43.3682222928299,153311206.525076,0.8784689070739883,0.4,0.0,0.0,620003.1800000002,0.033705977981042,41.30051077969347,-0.0037002775208141,-0.08359400796265029
2025-04-08 00:00:00,SOL,106.97,112.58,106.67,111.32,320854.044627,0.0405683305290707,0.0397670355545858,106.202,112.982,119.967,0,-0.0721786964494083,-4.043117946870183,-3.978295925245629,-0.0648220216245536,4.896394857480813,0.2762439104014906,0.4467488430233025,0.0297893390619395,46.96092453074073,328390.14029095,0.9770513948522536,0.45,0.0,0.0,2590027.840000001,0.0072290384386006,43.56574921787518,-0.0236255839022636,-0.07416234582681269
2025-04-08 04:00:00,BNB,561.9,565.7,556.4,560.4,1187.124078,-0.0024919900320398,-0.0024951002072912,556.6,571.885,591.38,0,-0.050973751058425,-11.427883019654589,-11.334828588975022,-0.0930544306795653,12.421500685393092,0.1488373126939798,0.3650693930659128,0.014629439331517,41.13176004329706,2960.9424359,0.4009277801576595,0.45,0.0,0.0,6374012.0,0.0076893476970689,31.602255107726748,0.0062455389007851,-0.005427642290744401
2025-04-08 04:00:00,BTC,79904.8,80413.4,79216.0,79487.0,1071.42419842,-0.0052287221793935,-0.0052424397851345,79033.26,80705.98000000001,82472.84166666666,0,-0.0426494162819576,-1256.1065379747452,-1252.9865702167208,-3.1199677580243588,1895.8034613939724,0.1309814747084246,0.3846862783383119,0.0146021625533457,43.93696357789866,2192.1097614185,0.4887639374985897,0.4,0.0,0.0,2108080.5000000023,-0.0041663418403043,42.5180375644777,0.0062727238416344,-0.021727258290060898
2025-04-08 04:00:00,DOGE,0.15138,0.15268,0.14835,0.15078,70909283.361744,-0.0037002775208141,-0.0037071404828197,0.149086,0.1565814999999999,0.1640536666666666,0,-0.0867353119321623,-0.0053564799366837,-0.0052572770561449,-9.920288053885848e-05,0.0066343717861277,0.2964106420556311,0.3750011391051335,0.0305906495274999,42.85102041357135,154264109.3091309,0.4596615744213607,0.4,0.0,0.0,613820.97,-0.0099712553087231,40.05158939642365,0.0352831940575673,-0.021896612286216706
2025-04-08 04:00:00,SOL,111.31,112.18,107.94,108.69,208746.129338,-0.0236255839022636,-0.0239091430825943,107.884,112.2775,119.67216666666668,0,-0.0881711409395973,-3.7448221540926023,-3.931601171015024,0.1867790169224212,4.8495095105178985,0.2678024670896559,0.3806878691004738,0.0300576167162627,43.749366631263335,333126.07075485,0.6266280176300517,0.45,0.0,0.0,2529720.0700000017,-0.0232846029948462,40.8322698422743,0.0264053730794002,-0.009524545519662593
2025-04-08 08:00:00,BNB,560.3,564.1,555.6,563.9,1291.682516,0.0062455389007851,0.0062261163502845,558.9599999999999,570.275,590.7616666666668,0,-0.0431019854064143,-10.328337556590212,-11.13353038249806,0.8051928259078469,12.1413934935793,0.1444462083230127,0.4226091334131834,0.0147789587691993,43.843701961337935,2988.8331708,0.4321694929711531,0.55,0.0,0.0,6413828.0,0.0062466151616908,33.24154523145798,-0.00727079269374,-0.02280424043749
2025-04-08 08:00:00,BTC,79486.0,80070.0,78818.4,79985.6,1222.51717747,0.0062727238416344,0.0062531321954117,79334.36000000002,80523.72,82434.38166666667,0,-0.0344987422082092,-1118.2368528939842,-1226.0366267521736,107.79977385818938,1849.7889284372604,0.1271239487241706,0.4474312162638352,0.0147347888657827,46.245820346006944,2224.244184562,0.5496326284475547,0.55,0.0,0.0,2156221.5400000024,0.0228364334284199,47.76373349009202,-0.0186108499529915,-0.04666178490457809
2025-04-08 08:00:00,DOGE,0.15076,0.15638,0.14968,0.1561,142783363.541162,0.0352831940575673,0.0346750067378305,0.1509039999999999,0.155916,0.1638233333333333,0,-0.0500821517677844,-0.0045240698967274,-0.0051106356242614,0.0005865657275339,0.00663905951569,0.2879431422489457,0.5040984571499668,0.0319083451819289,49.06555157499517,158656574.98893553,0.8999523880502243,0.55,0.0,0.0,638066.17,0.039498813473251,46.8408767339722,-0.0335682254964765,-0.07754071883952811
2025-04-08 08:00:00,SOL,108.7,111.82,107.15,111.56,211822.05578,0.0264053730794002,0.0260627691841927,108.86,111.819,119.44333333333334,0,-0.0595970665093146,-3.2394927192487017,-3.79317948066176,0.5536867614130583,4.836687402623761,0.2598081033006391,0.4910847922560741,0.0307606128017229,47.93388182487087,338962.2454735,0.6249134191452606,0.55,0.0,0.0,2537637.600000001,0.0031298047929861,41.35253054489749,-0.0390821082825385,-0.07243918561964569
2025-04-08 12:00:00,BNB,564.0,566.2,556.3,559.8,2154.424066,-0.00727079269374,-0.0072973537317833,560.1200000000001,568.47,590.0133333333332,0,-0.03731728288908,-9.67623398801743,-10.842071103601937,1.165837115584505,11.981293958323644,0.1395785858993978,0.3907320606599352,0.0148027014433584,41.43560739532556,3053.07858615,0.7056562761840915,0.45,0.0,0.0,6464968.0,0.007973397478074,35.38366686670756,-0.0130403715612718,0.0033481789810141972
2025-04-08 12:00:00,BTC,79985.6,80395.0,78176.6,78497.0,2704.77224407,-0.0186108499529915,-0.0187862109743555,79409.76000000001,80272.185,82369.025,0,-0.0490698699901632,-1116.224571387473,-1204.0742156792337,87.8496442917608,1876.118290691741,0.1244767232865372,0.322339701496059,0.0151851098325766,40.83829677883626,2338.558675034,1.156597981887573,0.35,0.0,0.0,2164519.9000000004,0.0038485655792113,48.63391426662883,-0.020760029045696,-0.014631170869753905
2025-04-08 12:00:00,DOGE,0.1561,0.15707,0.15014,0.15086,215148931.247514,-0.0335682254964765,-0.0341445730959014,0.1517339999999999,0.154988,0.163507,0,-0.0674990728149339,-0.0042383461344057,-0.0049361777262903,0.0006978315918845,0.006659840978855,0.2794845575283099,0.4047019974486601,0.0325844020191626,43.991310174879736,167886796.7895257,1.281511919708846,0.45,0.0,0.0,625394.1199999999,-0.0198600875517348,44.033896079725366,-0.051769852843696,-0.0278457034083928
2025-04-08 12:00:00,SOL,111.58,112.19,106.68,107.2,464217.898406,-0.0390821082825385,-0.0398663141225866,109.15,111.12449999999998,119.12483333333331,0,-0.0678260869565217,-3.15446831623143,-3.665437247775694,0.510968931544264,4.884781159579206,0.2520625529716241,0.3598909517649524,0.0317178376633154,42.73307040696356,357757.6909383,1.2975762930168857,0.4,0.0,0.0,2542839.12,0.0020497489476034,41.71512173390777,-0.0291977611940299,-0.0033909101065611943
2025-04-08 16:00:00,BNB,559.7,561.9,547.8,552.5,2364.881392,-0.0130403715612718,-0.0131261436894451,559.68,566.2349999999999,589.1266666666667,0,-0.0114510645911611,-9.637392343260672,-10.601135351533683,0.9637430082730116,12.13263010415767,0.1340292591511503,0.3190192697046825,0.0149124009995562,37.4876025712776,3131.53425675,0.7551829863915793,0.25,0.0,0.0,6579075.0,0.0176500486932031,40.00916990268921,0.0025339366515837,0.049710004569370705
2025-04-08 16:00:00,BTC,78496.9,78524.9,76353.0,76867.4,3186.8075346,-0.020760029045696,-0.0209785480466665,78948.36,79942.10500000001,82270.64166666666,0,-0.0345038083562773,-1231.9240708181314,-1209.644186707013,-22.279884111118463,1897.2455556423308,0.1245863574398152,0.191285245806021,0.0156802961586604,35.89068749988101,2440.020653608,1.30605760647466,0.15,0.0,0.0,2153652.0100000026,-0.0050209240395515,47.517491943834514,-0.006992561215808,0.0718007201924214
2025-04-08 16:00:00,DOGE,0.15084,0.15116,0.14195,0.14305,229964615.34469,-0.051769852843696,-0.0531580349293654,0.150426,0.153632,0.1630688333333333,0,-0.0628275681341717,-0.0045892081880351,-0.0048667838186392,0.000277575630604,0.006841995194651,0.2743504926555527,0.248938379029622,0.0340916433471418,37.72851039210463,176905234.7181833,1.2999310942439453,0.2,0.0,0.0,624658.1699999999,-0.0011767779332494,43.86947294034572,-0.0052429220552254,0.1206542082668805
2025-04-08 16:00:00,SOL,107.18,107.3,102.95,104.07,445458.856514,-0.0291977611940299,-0.0296324989869336,108.568,110.313,118.77116666666667,0,-0.0371021465581051,-3.3015920082693957,-3.5926681998744345,0.2910761916050393,4.846582505323548,0.247678897807558,0.2715045097024931,0.0321549998887353,39.42592753959368,375240.1126209501,1.1871301642103005,0.2,0.0,0.0,2578860.280000001,0.0141657251206679,44.28409318058003,0.0127798597098107,0.14171487548915812
2025-04-08 20:00:00,BNB,553.0,558.5,552.0,553.9,729.919408,0.0025339366515837,0.0025307316471503,558.0999999999999,564.33,588.3133333333333,0,-0.0030597552195824,-9.385452110550888,-10.357998703337124,0.9725465927862372,11.730299382432122,0.1289094405057841,0.356627305666337,0.0149285730614995,38.69401744094325,3128.764582,0.233293170153893,0.3,0.0,0.0,6504262.0,-0.0113713553957053,38.08425475854134,-0.0196786423542155,0.0516595995611738
2025-04-08 20:00:00,BTC,76867.5,77287.0,76243.3,76329.9,1347.25887944,-0.006992561215808,-0.0070171237422723,78233.38,79627.575,82165.305,0,-0.0267271058067478,-1351.4102989097446,-1237.9974091475594,-113.41288976218516,1836.2780159535928,0.1270281308621118,0.1739798414712394,0.0156305380941009,34.409898099876784,2444.9447823735,0.551038571158286,0.1,0.0,0.0,2165674.9200000004,0.0055825685599029,48.91461607479833,-0.0163906935552121,0.0822316608153609
2025-04-08 20:00:00,DOGE,0.14307,0.14475,0.14111,0.1423,86407381.73876,-0.0052429220552254,-0.0052567144003126,0.1486179999999999,0.1523844999999999,0.1626145,0,-0.0466300415382553,-0.0048716305014139,-0.0048677531551942,-3.8773462197379954e-06,0.0066132812521759,0.2710504253793766,0.2558462029674692,0.0340288243711806,37.181092869287696,177179906.37236518,0.48768160852938,0.2,0.0,0.0,597793.1599999998,-0.043007538026758,38.25411592936468,-0.0245959241040056,0.1258971303221059
2025-04-08 20:00:00,SOL,104.09,106.48,103.67,105.4,177407.216052,0.0127798597098107,0.0126988864574939,107.384,109.704,118.45116666666668,0,-0.0047214353163361,-3.2731380119086,-3.528762162281268,0.2556241503726681,4.701112326371866,0.2441901897622521,0.3393348857132251,0.0322087432249316,41.497754043485,376481.08620075,0.4712247774311871,0.25,0.0,0.0,2583894.41,0.0019520755114343,44.65125925268308,-0.0214421252371916,0.1303647886977661
2025-04-09 00:00:00,BNB,554.0,555.0,534.5,543.0,2686.355195,-0.0196786423542155,-0.0198748451051227,554.62,561.9200000000001,587.2133333333333,0,-0.0134447674418604,-9.950621989646493,-10.276523360598995,0.3259013709525042,12.356706569401256,0.1256568121865754,0.2320457779994783,0.0153643860368849,33.30485558778999,3240.619155,0.8289635611315764,0.15,0.0,0.0,6488237.0,-0.0024637691409109,37.66622252789998,0.0257826887661141,0.0591494007136725
2025-04-09 00:00:00,BTC,76329.9,76875.7,74627.5,75078.8,3161.5960799,-0.0163906935552121,-0.0165265070695819,77351.74,79238.395,82031.94666666667,0,-0.0335980640759953,-1529.4270269141707,-1296.2833327008816,-233.1436942132891,1865.7010148140505,0.131195179397968,0.0998733301572881,0.0157867560731852,31.18473409857603,2589.3374227235,1.2210058264923196,0.05,0.0,0.0,2240660.6800000016,0.0346246610271503,56.66333313257986,0.0347541516380123,0.0884018707979065
2025-04-09 00:00:00,DOGE,0.14232,0.14366,0.1365,0.1388,212171309.963766,-0.0245959241040056,-0.0249034570231026,0.146222,0.1509455,0.1620819999999999,0,-0.023429254907479,-0.0053165866671504,-0.0049575198575854,-0.0003590668095649,0.0066523325913062,0.2679435363864473,0.1997023435062374,0.0341582492668505,34.65414821878832,186283656.6015689,1.1389689993984102,0.15,0.0,0.0,620027.5200000001,0.0371940689318031,44.57715782567679,0.0579971181556195,0.12030343366762859
2025-04-09 00:00:00,SOL,105.41,106.58,101.26,103.14,361442.813769,-0.0214421252371916,-0.0216753474844491,106.274,108.929,118.07466666666669,0,-0.0010653753026634,-3.393829177017281,-3.5017755652284706,0.1079463882111895,4.745318588773875,0.2391476509645532,0.2777744890050069,0.0322332758885158,39.05338499382053,391813.57570105,0.9224867033315288,0.15,0.0,0.0,2599903.4000000004,0.0061956827407665,45.87284162737581,0.0410122164048865,0.12174056640829281
2025-04-09 04:00:00,BNB,542.9,557.9,542.0,557.0,1578.466625,0.0257826887661141,0.0254559199933485,553.24,560.095,586.39,0,0.0501508295625943,-9.163212385067368,-10.053861165492672,0.8906487804253036,12.609798957301166,0.1150708328682021,0.4519787234014183,0.0166886268086627,44.07807984141137,3296.5975620500003,0.4788168999368019,0.55,0.0,0.0,6476478.0,-0.001812356731112,37.34231386275644,-0.0111310592459605,0.0410135663097412
2025-04-09 04:00:00,BTC,75073.5,77949.0,75000.0,77688.1,2664.29989705,0.0347541516380123,0.0341638638522458,76892.23999999999,78946.09,81942.03000000001,0,0.0341315691390236,-1443.3201667818794,-1325.6906995170814,-117.629467264798,1943.079513755904,0.1227203432609822,0.3701535734494444,0.0179145420731427,43.15212155945721,2708.3493948005,0.9837356665151598,0.3,0.0,0.0,2309205.6800000006,0.030591423597436,62.29361012983263,-0.0186618027728828,0.05144530763544879
