date,custom_v2_ret,custom_v2_position,custom_v2_ret_5,custom_v2_ret_20,custom_v2_ret_60,flowchart_ret,flowchart_position,flowchart_ret_5,flowchart_ret_20,flowchart_ret_60,optimized_ret,optimized_position,optimized_ret_5,optimized_ret_20,optimized_ret_60,regime_ret,regime_position,regime_ret_5,regime_ret_20,regime_ret_60,regime_tp_ret,regime_tp_position,regime_tp_ret_5,regime_tp_ret_20,regime_tp_ret_60,official_v1_ret,official_v1_position,official_v1_ret_5,official_v1_ret_20,official_v1_ret_60,enhanced_ret,enhanced_position,enhanced_ret_5,enhanced_ret_20,enhanced_ret_60,pullback_add_vol_ret,pullback_add_vol_position,pullback_add_vol_ret_5,pullback_add_vol_ret_20,pullback_add_vol_ret_60
2023-12-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.009054870402717352,1.0,-0.0026888834993905597,0.05806314014291025,0.05806314014291025,0.009054870402717352,1.0,0.027985185429046044,0.027985185429046044,0.027985185429046044,0.009054870402717352,1.0,0.027985185429046044,0.027985185429046044,0.027985185429046044,0.009054870402717352,1.0,0.027985185429046155,0.04850718840678214,0.05100820072129031,0.0054329222416305,0.6000000000000001,0.01953251970308123,0.01953251970308123,0.01953251970308123,0.004527435201358454,1.0,0.013992592714522911,0.013992592714522911,0.013992592714522911,0.00362194816108663,0.4,0.01119407417161844,0.01119407417161844,0.01119407417161844
2023-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,-0.004966447050000156,1.0,0.006051711678877636,0.027189070967838735,0.0530966930929101,-0.004966447050000267,1.0,0.03672578060731413,0.023018738379045778,0.023018738379045778,-0.004966447050000267,1.0,0.03672578060731413,0.023018738379045778,0.023018738379045778,-0.004966447050000045,1.0,0.03672578060731413,0.024110024762978632,0.046041753671290264,-0.00297986822999996,0.6000000000000001,0.022035468364388633,0.01655265147308127,0.01655265147308127,-0.004966447050000045,1.0,0.015879666778657042,0.009026145664522867,0.009026145664522867,-0.0019865788199999734,0.4,0.01469031224292583,0.009207495351618467,0.009207495351618467
2023-12-06 04:00:00,0.0,0.0,0.0,0.0,0.0,-0.006993865030675006,1.0,-0.0029054416779578096,0.017466989977332092,0.04610282806223509,-0.006993865030674784,1.0,0.027768627250478906,0.016024873348370994,0.016024873348370994,-0.006993865030674784,1.0,0.027768627250478906,0.016024873348370994,0.016024873348370994,-0.006993865030675006,1.0,0.027768627250478684,0.016024873348371105,0.03904788864061526,-0.004196319018404782,0.6000000000000001,0.016661176350287632,0.012356332454676489,0.012356332454676489,-0.006993865030675228,1.0,0.007904157584901705,0.0020322806338476385,0.0020322806338476385,-0.0027975460122698914,0.4,0.011107450900191718,0.006409949339348575,0.006409949339348575
2023-12-06 08:00:00,0.0,0.0,0.0,0.0,0.0,-0.005697163333391764,0.0,-0.008602605011349573,0.01325263575882818,0.04040566472884333,-0.005697163333392097,1.0,0.011303607827170326,0.010327710014978897,0.010327710014978897,-0.005697163333392097,1.0,0.011303607827170326,0.010327710014978897,0.010327710014978897,-0.005697163333391986,1.0,0.011303607827170215,0.010327710014979119,0.03335072530722327,-0.003418298000035236,0.6000000000000001,0.006782164696302551,0.008938034454641253,0.008938034454641253,-0.005697163333391875,1.0,-0.003176933793448744,-0.0036648826995442363,-0.0036648826995442363,-0.002278865333356861,0.4,0.004521443130868219,0.004131084005991714,0.004131084005991714
2023-12-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008602605011349573,0.01325263575882818,0.04040566472884333,-0.0003861295176044166,1.0,-0.008988734528954212,0.00994158049737448,0.00994158049737448,-0.0003861295176044166,1.0,-0.008988734528954212,0.00994158049737448,0.00994158049737448,-0.0003861295176044166,1.0,-0.008988734528954101,0.009941580497374702,0.032964595789618856,-0.00023167771056264996,0.6000000000000001,-0.0053932407173721275,0.008706356744078603,0.008706356744078603,-0.0003861295176043056,1.0,-0.013516169730312999,-0.004051012217148542,-0.004051012217148542,-0.00015445180704176664,0.4,-0.0035954938115818624,0.003976632198949948,0.003976632198949948
2023-12-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017657475414066925,0.01325263575882818,0.04040566472884333,0.004772983580936474,1.0,-0.01327062135073509,0.014714564078310954,0.014714564078310954,0.004772983580936474,1.0,-0.01327062135073509,0.014714564078310954,0.014714564078310954,0.004772983580936474,1.0,-0.013270621350734979,0.014714564078311176,0.03773757937055533,0.0028637901485619732,0.6000000000000001,-0.007962372810440654,0.011570146892640576,0.011570146892640576,0.004772983580936474,1.0,-0.013270621350734979,0.0007219713637879321,0.0007219713637879321,0.0019091934323745008,0.4,-0.005308248540293992,0.005885825631324448,0.005885825631324448
2023-12-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01269102836406677,0.01325263575882818,0.04040566472884333,-0.013429017105536567,0.0,-0.02173319140627139,0.0012855469727743873,0.0012855469727743873,-0.013429017105536567,0.0,-0.02173319140627139,0.0012855469727743873,0.0012855469727743873,-0.013429017105536567,0.0,-0.0217331914062715,0.0012855469727746094,0.024308562265018763,-0.00805741026332174,0.0,-0.013039914843762435,0.0035127366293188356,0.0035127366293188356,-0.013429017105536567,0.0,-0.0217331914062715,-0.012707045741748635,-0.012707045741748635,-0.005371606842214716,0.0,-0.008693276562508734,0.0005142187891097327,0.0005142187891097327
2023-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005697163333391764,0.010026948738400487,0.04040566472884333,0.0,0.0,-0.014739326375596606,0.0012855469727743873,0.0012855469727743873,0.0,0.0,-0.014739326375596606,0.0012855469727743873,0.0012855469727743873,0.0,0.0,-0.014739326375596495,0.0012855469727746094,0.024308562265018763,0.0,0.0,-0.008843595825357653,0.0035127366293188356,0.0035127366293188356,0.0,0.0,-0.014739326375596273,-0.012707045741748635,-0.012707045741748635,0.0,0.0,-0.005895730550238842,0.0005142187891097327,0.0005142187891097327
2023-12-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017133349659012032,0.04040566472884333,0.0,0.0,-0.00904216304220451,0.0012855469727743873,0.0012855469727743873,0.0,0.0,-0.00904216304220451,0.0012855469727743873,0.0012855469727743873,0.0,0.0,-0.00904216304220451,0.0012855469727746094,0.024308562265018763,0.0,0.0,-0.005425297825322417,0.0035127366293188356,0.0035127366293188356,0.0,0.0,-0.009042163042204399,-0.012707045741748635,-0.012707045741748635,0.0,0.0,-0.0036168652168819815,0.0005142187891097327,0.0005142187891097327
2023-12-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009646947951493012,0.04040566472884333,0.0,0.0,-0.008656033524600093,0.0012855469727743873,0.0012855469727743873,0.0,0.0,-0.008656033524600093,0.0012855469727743873,0.0012855469727743873,0.0,0.0,-0.008656033524600093,0.0012855469727746094,0.024308562265018763,0.0,0.0,-0.005193620114759767,0.0035127366293188356,0.0035127366293188356,0.0,0.0,-0.008656033524600093,-0.012707045741748635,-0.012707045741748635,0.0,0.0,-0.003462413409840215,0.0005142187891097327,0.0005142187891097327
