date,portfolio_equity,portfolio_ret
2023-12-02 08:00:00,1.0,0.0
2023-12-02 12:00:00,1.0002339294602365,0.0002339294602364062
2023-12-02 16:00:00,1.0030176470931127,0.002783066591610716
2023-12-02 20:00:00,1.0032220210302805,0.00020375906421996206
2023-12-03 00:00:00,1.0031665753058496,-5.526765089719585e-05
2023-12-03 04:00:00,1.0031665753058496,0.0
2023-12-03 08:00:00,1.0031665753058496,0.0
2023-12-03 12:00:00,1.0031665753058496,0.0
2023-12-03 16:00:00,1.0032871846730222,0.00012022865408545663
2023-12-03 20:00:00,1.0037262100407618,0.00043758693866166186
2023-12-04 00:00:00,1.0040230156024224,0.0002957037075364287
2023-12-04 04:00:00,1.0046293955664478,0.0006039502626954671
2023-12-04 08:00:00,1.004488378704456,-0.0001403670474047955
2023-12-04 12:00:00,1.004488378704456,0.0
2023-12-04 16:00:00,1.004488378704456,0.0
2023-12-04 20:00:00,1.0046269196314792,0.00013792188138791344
2023-12-05 00:00:00,1.0044232678505018,-0.00020271384032984923
2023-12-05 04:00:00,0.996382223799118,-0.008005632992345864
2023-12-05 08:00:00,0.9975971013999514,0.0012192887145267104
2023-12-05 12:00:00,1.0038679684358092,0.006285971588186929
2023-12-05 16:00:00,1.0155336041706156,0.01162068728319244
2023-12-05 20:00:00,1.0212444312157705,0.005623474222518677
2023-12-06 00:00:00,1.0177432076964568,-0.0034283893378450067
2023-12-06 04:00:00,1.0128296078472285,-0.0048279367644707815
2023-12-06 08:00:00,1.0088463411505708,-0.003932810282989414
2023-12-06 12:00:00,1.0085919532359708,-0.0002521572455820175
2023-12-06 16:00:00,1.0117356734583103,0.003116939622860468
2023-12-06 20:00:00,1.002863097219742,-0.008769658391346377
2023-12-07 00:00:00,1.002863097219742,0.0
2023-12-07 04:00:00,1.002863097219742,0.0
2023-12-07 08:00:00,1.002863097219742,0.0
2023-12-07 12:00:00,1.002863097219742,0.0
2023-12-07 16:00:00,1.002863097219742,0.0
