date,datetime,open,high,low,close,volume,funding_rate,open_interest,ma_5,ma_20,ma_60,ma_cross,momentum_12,macd,macd_signal,macd_hist,atr_14,bb_mid,bb_upper,bb_lower,bb_width_20,bb_pos_20,rsi_14,volume_ma_20,rel_volume_20,price_position_20,log_return,ret,volatility_20,funding_rate_zscore,oi_change,oi_rsi,instrument
2025-03-28 00:00:00+00:00,2025-03-28 00:00:00+00:00,637.0,637.3,632.0,633.3,3355.264153,,6967121.0,,,,0,,0.0,0.0,0.0,5.2999999999999545,,,,,,,,,,,,,,,,BNB
2025-03-28 04:00:00+00:00,2025-03-28 04:00:00+00:00,633.4,635.0,627.7,628.6,4613.835362,,6903891.0,,,,0,,-0.3749287749286623,-0.07498575498573246,-0.2999430199429298,5.442857142857097,,,,,,,,,,-0.007449119158917276,-0.007421443233854297,,,-0.009075484694467062,,BNB
2025-03-28 08:00:00+00:00,2025-03-28 08:00:00+00:00,628.4,634.0,626.5,633.8,3814.907727,,6752167.0,,,,0,,-0.2495888832069113,-0.10990638062996823,-0.1396825025769431,5.5897959183673045,,,,,,,,,,0.00823832289335294,0.008272351256760846,,,-0.02197659262001672,,BNB
2025-03-28 12:00:00+00:00,2025-03-28 12:00:00+00:00,633.6,633.8,623.7,625.3,4143.365019,,6782909.0,,,,0,,-0.8266064736449152,-0.25324639923295766,-0.5733600744119576,5.911953352769633,,,,,,,,,,-0.013501912683568101,-0.013411170716314258,,,0.00455290871804559,,BNB
2025-03-28 16:00:00+00:00,2025-03-28 16:00:00+00:00,625.2,626.5,619.0,619.1,2018.433017,,6712083.0,628.02,,,0,,-1.763852660185762,-0.5553676514235186,-1.2084850087622434,6.02538525614323,,,,,,,,,,-0.00996472404806569,-0.00991524068447136,,,-0.010441832552965158,,BNB
2025-03-28 20:00:00+00:00,2025-03-28 20:00:00+00:00,619.1,620.7,615.7,619.8,1582.495368,,6697938.0,625.32,,,0,,-2.422221009638861,-0.9287383230665871,-1.4934826865722737,5.952143452132999,,,,,,,,,,0.0011300348284613393,0.0011306735583911376,,,-0.002107393487237874,,BNB
2025-03-29 00:00:00+00:00,2025-03-29 00:00:00+00:00,619.8,623.6,609.0,612.9,3373.348554,,6557302.0,622.18,,,0,,-3.46086036024019,-1.4351627305013077,-2.0256976297388825,6.569847491266358,,,,,,,,,,-0.011195054861961795,-0.011132623426911903,,,-0.020996909795223506,,BNB
2025-03-29 04:00:00+00:00,2025-03-29 04:00:00+00:00,612.9,614.1,602.9,607.9,2715.713824,,6582159.0,617.0,,,0,,-4.634029533956436,-2.074936091192334,-2.5590934427641026,6.900572670461622,,,,,,,,,,-0.008191395737009236,-0.008157937673356153,,,0.0037907358849722517,,BNB
2025-03-29 08:00:00+00:00,2025-03-29 08:00:00+00:00,607.9,610.6,599.2,601.0,3526.796105,,6555330.0,612.14,,,0,,-6.050797068532233,-2.8701082866603143,-3.180688781871919,7.221960336857219,,,,,,,,,,-0.011415460219469221,-0.011350551077479842,,,-0.004076018218338362,,BNB
2025-03-29 12:00:00+00:00,2025-03-29 12:00:00+00:00,601.1,608.8,599.7,604.7,2112.404149,,6562773.0,609.26,,,0,,-6.79668847518235,-3.6554243243647218,-3.141264150817628,7.3561060270816965,,,,,,,,,,0.0061375327439597595,0.006156405990016767,,,0.0011354119472246627,,BNB
