date,open,high,low,close,volume,ma20,ma60,ma_cross,momentum_12,macd,macd_signal,macd_hist,trend_strength,atr_14,bb_width_20,bb_pos_20,rel_volume_20,price_position_20,channel_range_20,rsi_14,log_return
2024-11-24 21:00:00,3341.41,3346.54,3331.56,3345.11,1991.930014,3363.6800000000003,3361.3688333333334,1,-0.016945018323307193,-17.090444898963597,-14.905630749089791,-2.184814149873805,0.00804602204067617,34.88071428571425,0.05619787429713397,0.40121713642487106,0.39164099330942465,0.37883572662813536,0.05017174323116427,33.63086424975678,0.001085755327186799
2024-11-24 22:00:00,3345.01,3363.24,3337.4,3359.16,3368.824546,3360.142,3361.9800000000005,-1,-0.00457240731466646,-14.326777104433859,-14.789860020158606,0.4630829157247476,0.014879558658694725,33.909999999999954,0.0527942080949753,0.4944627450802345,0.660369514606092,0.5139357828533585,0.044966598792555205,42.09602663906759,0.004191364777568179
2024-11-24 23:00:00,3359.4,3372.49,3351.01,3361.2,6253.593572,3356.8439999999996,3362.2556666666665,-1,0.005128511834452176,-11.835507155962205,-14.198989447319327,2.3634822913571227,0.01038886083255175,34.107857142857064,0.04932478121792041,0.5262741302551478,1.1848249027628444,0.5281755502519211,0.044876829703677165,40.36795032207233,0.0006071103520225904
2024-11-25 00:00:00,3361.02,3365.58,3335.19,3348.63,5294.822101,3353.5919999999996,3362.2615,-1,0.01014479638009047,-10.751514949541615,-13.509494547763786,2.757979598222171,0.006734350901771657,33.15214285714277,0.04688185550511394,0.46839288881073027,0.9878946760419918,0.4520344920506608,0.044328576163983356,43.51583574782693,-0.0037467461038246416
2024-11-25 01:00:00,3348.52,3353.59,3300.18,3328.26,6890.655053,3349.343,3362.8416666666667,-1,0.0010195887358002143,-11.404666184402686,-13.088528875091567,1.6838626906888816,-0.003956330727701407,34.113571428571376,0.0444494696671497,0.3574889370087425,1.238224552719289,0.31480732956076624,0.04459988101891066,45.844955528656385,-0.006101662060738096
2024-11-25 02:00:00,3328.23,3350.0,3327.62,3338.07,2720.991439,3345.0915,3363.6761666666666,-1,0.0035294153015485996,-11.003862551494876,-12.67159561037223,1.667733058877353,-0.0021045645733622775,30.28499999999995,0.03918303749788823,0.4463170515543117,0.4876071326222575,0.3848876786929891,0.04400746539167831,56.754699303156386,0.0029431507535017075
2024-11-25 03:00:00,3338.01,3370.0,3338.01,3362.08,2448.131558,3342.0705000000003,3364.4773333333333,-1,0.02056563853651583,-8.649114832817304,-11.867099454861245,3.217984622043941,0.0008692649352814996,30.03928571428566,0.03278657536427037,0.6815231993708647,0.4366607347549141,0.5483321987746762,0.0436931899300432,60.06165161429892,0.007167034402358525
2024-11-25 04:00:00,3362.31,3387.46,3361.03,3365.79,4690.529663,3340.6455,3365.4395,-1,0.014277922257948772,-6.409707191884081,-10.775621002265812,4.3659138103817305,0.0013655837201000942,28.46285714285708,0.030144520427899894,0.74782642341647,0.8299468530418623,0.6780943183647186,0.03691852432861223,60.54178243214369,0.0011028751673412703
2024-11-25 05:00:00,3365.99,3391.72,3365.38,3382.16,4859.865752,3339.6150000000002,3366.8658333333337,-1,0.021828388083059647,-3.2762714938094177,-9.275751100574533,5.9994796067651155,0.01001305011303133,27.78785714285706,0.027223292722106104,0.9620763340828098,0.8461309648494791,0.8232166230366479,0.036142583437803,75.60193552148328,0.004851853411221879
2024-11-25 06:00:00,3382.01,3390.38,3374.95,3380.79,3409.137626,3339.925,3368.5501666666664,-1,0.016277685592670066,-0.8932518272972629,-7.5992512459190795,6.705999418621817,0.015783021759117277,25.65071428571423,0.027863090054929773,0.9338144656005356,0.6112629520528033,0.9008076957981679,0.032592973831559964,70.95820454240041,-0.0004051486462978063
2024-11-25 07:00:00,3380.78,3420.0,3369.22,3399.42,10349.458806,3342.6935,3370.4985,-1,0.02200389029020844,2.4701197271187993,-5.585377051311504,8.055496778430303,0.01837888360639539,27.719999999999963,0.03183385946099137,1.024193786531117,1.8575634238629088,0.8513757492597678,0.040733419230339234,78.15665303554603,0.005495418839504677
2024-11-25 08:00:00,3399.22,3414.44,3396.47,3412.27,4888.783064,3347.557,3372.509833333333,-1,0.021185223314220014,6.102161603346303,-3.2478693203799427,9.350030923726246,0.01492825869699721,27.06428571428569,0.035583778457680584,1.032961802225138,0.9705533677928637,0.9430486996242539,0.03977703991770874,77.6101115625204,0.0037729301372525677
2024-11-25 09:00:00,3412.26,3483.8,3409.6,3476.68,17169.955847,3355.1475,3375.1716666666666,-1,0.039332039903022586,14.0163578128886,0.2049761062737656,13.811381706614835,0.03294620282311134,31.014285714285702,0.047593612297293905,1.2344784264844717,3.106586539605052,0.9643161429358976,0.05739095919095235,84.33833934358896,0.01870005645605457
2024-11-25 10:00:00,3476.68,3526.0,3460.32,3500.59,21191.539517,3363.8605000000002,3378.384,-1,0.04210278760166242,21.964558742724876,4.556892633563987,17.40766610916089,0.03501608439577075,34.09285714285712,0.05938500356320566,1.1577247597152829,3.4536796431026326,0.8938419117647065,0.06837704501241222,84.93391296711034,0.006853710289071908
2024-11-25 11:00:00,3500.6,3507.29,3453.27,3471.62,12655.289544,3372.725,3380.7830000000004,-1,0.03285136260859223,25.630476180713686,8.771609342993928,16.85886683771976,0.02686650161648596,36.88142857142855,0.06284454134468269,0.9532883862917311,1.9634982811203079,0.772810828877005,0.06894763827838304,74.99506065515473,-0.008310181913637795
2024-11-25 12:00:00,3471.61,3499.89,3469.67,3481.8,9451.715105,3380.8945,3383.1101666666664,-1,0.0397685023427492,29.022628291038473,12.821813132602838,16.200815158435635,0.02423354572250558,37.1942857142857,0.06674701193734794,0.9341893726898847,1.4360535177809661,0.8061318478880659,0.06548049859268187,74.60674157303379,0.002928057638745609
2024-11-25 13:00:00,3481.77,3495.41,3448.52,3476.31,15220.651885,3389.2144999999996,3385.322833333333,1,0.04448270267346888,30.911606402648886,16.43977178661205,14.471834616036837,0.018767565286451626,39.009285714285724,0.0682353180669821,0.8671706841371664,2.137799203504371,0.7799574882649898,0.064959684262911,72.78052641994856,-0.0015780150469697103
2024-11-25 14:00:00,3476.4,3521.08,3405.01,3408.13,33342.224267,3393.2889999999998,3386.689,1,0.02098817580218504,26.60044559091739,18.471906547473118,8.12853904344427,-0.019717086415775853,45.12928571428571,0.06754408733519883,0.5644702976209977,3.8683794808766887,0.4780356035780719,0.06625920959587814,59.65094400830467,-0.019807632616058064
2024-11-25 15:00:00,3408.13,3537.6,3348.09,3518.0,44687.490929,3402.8775,3389.5581666666667,1,0.0463760529196211,31.68417491972059,21.114360221922613,10.569814697797977,0.0049734473331637385,54.85071428571424,0.07006311393735509,0.9670624375470047,4.168720752192303,0.9174458765057708,0.06748720864127347,73.85106596942876,0.03172889253591362
2024-11-25 16:00:00,3517.99,3546.77,3460.0,3483.67,31407.268662,3409.987,3391.7125,1,0.03502298123174641,32.567505021550005,23.40498918184809,9.162515839701914,0.0034710020105888084,59.449999999999946,0.07160502684924555,0.7953838721708374,2.592504690241924,0.7441096557038004,0.0707845461826178,67.23974614000187,-0.009806310525332427
2024-11-25 17:00:00,3483.62,3485.71,3423.62,3462.01,13322.784558,3415.832,3393.5995,1,0.023609172836294157,31.1605698589201,24.956105317262494,6.204464541657604,-0.005683841691079272,61.59999999999997,0.07097925900247261,0.6879210110003761,1.0505945500490572,0.6562715438582274,0.07122740835526187,61.89841164003526,-0.006236990536433136
2024-11-25 18:00:00,3462.24,3481.61,3438.01,3448.21,5975.92284,3420.2845,3395.3435000000004,1,0.019942084542370342,28.602309320006043,25.685346117811207,2.916963202194836,-0.00808328371175182,62.82642857142855,0.06997972019886199,0.6157270943536951,0.46644841799465975,0.600308203901213,0.07151246588809851,59.58327519650249,-0.0039940894343909045
2024-11-25 19:00:00,3447.98,3484.72,3430.01,3464.01,5429.813213,3425.425,3397.389833333333,1,0.019000300051185137,27.53242075738126,26.054761045725222,1.4776597116560382,0.01639608817738769,64.85285714285712,0.06859069220277583,0.6623955714580458,0.4251890155584398,0.6643821728375047,0.0711862841042607,59.529630923273984,0.0045716217128396255
2024-11-25 20:00:00,3464.01,3503.24,3456.66,3501.79,9105.067303,3433.083,3399.599666666667,1,0.026234735234902384,29.394218370624912,26.722652510705164,2.671565859919749,-0.00460773166571915,67.07785714285708,0.06722087425767981,0.7918816088316403,0.702504664915619,0.8175919542560526,0.07041827179813756,62.98673421199501,0.010847388799727667
2024-11-25 21:00:00,3502.2,3505.26,3415.75,3439.38,8122.890154,3438.639,3400.9190000000003,1,-0.010728626160589894,25.539339368230685,26.48598988221027,-0.9466505139795842,-0.012713603756957403,69.84428571428566,0.06213527108355282,0.5034673672993786,0.6237592921547401,0.5099703399498069,0.06371787938523805,53.92041441017188,-0.01798304374844906
2024-11-25 22:00:00,3438.53,3454.89,3364.1,3451.54,14859.263098,3444.3125,3402.6413333333335,1,-0.014011923704289941,23.19811690916731,25.82841528760168,-2.630298378434368,-0.003024254695971451,75.04571428571421,0.055542379462762276,0.5377008123642671,1.0902369074028433,0.5438302356773322,0.060483146653377846,53.857942823460064,0.0035292856750427253
2024-11-25 23:00:00,3451.2,3471.72,3409.39,3415.0,8720.575298,3446.9584999999997,3403.6545,1,-0.016309388700376126,18.18458800922599,24.299649831926544,-6.115061822700554,-0.00963108395370349,74.19785714285705,0.052105417678599976,0.3203973263262357,0.6254441795246289,0.33677269981880364,0.05817862371888721,43.58942379645799,-0.010643015235617486
2024-11-26 00:00:00,3414.49,3451.52,3396.14,3425.64,12390.02459,3449.951,3404.102,1,-0.01612958814406351,14.898152682956152,22.419350402132466,-7.521197719176314,-0.011076757861553599,73.46214285714278,0.04738267295137328,0.3502242352565839,0.8647429234658629,0.39032615260720654,0.05799792155626389,41.98926914773089,0.0031108225489029718
2024-11-26 01:00:00,3425.81,3462.37,3423.0,3448.16,4977.490661,3453.251,3404.3213333333333,1,-0.008097666778854595,13.949997909577178,20.72547990362141,-6.775481994044231,-0.015315024601703753,72.4157142857142,0.04330358500274093,0.46590491045308396,0.3472538527135853,0.5036742500503312,0.057619136002969654,47.45751690653719,0.006552439865468235
2024-11-26 02:00:00,3448.15,3456.0,3437.14,3445.01,3340.119141,3456.4619999999995,3403.871833333333,1,0.010821183464245765,12.796885219213891,19.139760966739907,-6.342875747526016,0.0016369229337847013,71.60428571428565,0.03868152365063722,0.4140615967788899,0.2330790007876391,0.4878196094221872,0.05767182098165167,45.95118085972751,-0.0009139482180958993
2024-11-26 03:00:00,3444.6,3447.56,3421.05,3434.18,4945.062909,3458.2,3403.433666666667,1,-0.023826037521318955,10.883684276972417,17.488545628786408,-6.604861351813991,-0.005029638943775838,70.14857142857136,0.03611810155226619,0.3063466413326122,0.35170652583283113,0.433309844976846,0.057853694331689035,45.41736463114841,-0.0031486291110617297
2024-11-26 04:00:00,3434.19,3438.7,3415.09,3420.36,3390.05057,3458.6045000000004,3403.552333333333,1,-0.018173363148633492,8.158256937302212,15.62248789048957,-7.464230953187357,0.0015695461200586625,63.54428571428564,0.035581776433619386,0.1857541565441682,0.2424016835509009,0.3637507549828873,0.05808745278274796,51.50872171917792,-0.004032369415335855
2024-11-26 05:00:00,3420.37,3432.96,3410.02,3431.91,4511.88101,3456.3659999999995,3403.677,1,-0.008694371188991523,6.851346549386108,13.868259622268878,-7.016913072882771,0.0018303149192560042,51.64642857142852,0.03574883421052283,0.30066312215559143,0.33790897435863104,0.42188443728608704,0.05789196103627422,35.9783706309651,0.0033711488130117786
2024-11-26 06:00:00,3432.01,3443.22,3417.0,3423.75,4098.174557,3452.524,3403.6763333333333,1,-0.007093535486527802,5.0983957149856,12.114286840812223,-7.015891125826624,-0.007079137859032025,47.321428571428505,0.03462357691568465,0.2572684317748748,0.3279146152616112,0.3808133682303197,0.05802993793355234,39.33124421337506,-0.0023805159104919454
2024-11-26 07:00:00,3423.46,3424.0,3382.4,3394.68,8586.109285,3448.6770000000006,3403.457,1,-0.020014376401915834,1.347925451966148,9.96101456304301,-8.613089111076862,-0.01460953669220133,45.857857142857064,0.03762497112688415,0.07723929385474107,0.6983853386640045,0.234497684719145,0.05852687145769258,38.32009159351897,-0.008526941286096509
2024-11-26 08:00:00,3394.68,3397.39,3351.41,3373.33,13763.854037,3443.2535000000003,3402.922833333333,1,-0.03668409584812338,-3.308972052701847,7.307017239894039,-10.615989292595886,-0.017718931447972985,46.027857142857066,0.04158143283634915,0.0015003248974100713,1.1002425686337958,0.12703845379504633,0.058897291400485524,37.34194333626337,-0.006309113260625312
2024-11-26 09:00:00,3373.21,3390.93,3343.51,3357.32,11120.620948,3437.304,3401.919666666667,1,-0.023858951322622057,-8.196980387667281,4.206217714381775,-12.403198102049057,-0.01843080845291134,45.50714285714279,0.046505060252967585,-0.012283266880572461,0.9037603095775396,0.06794253665256303,0.06054233734049771,31.977431669988746,-0.00475735038825636
2024-11-26 10:00:00,3357.01,3368.38,3314.21,3318.22,12511.16975,3432.8085,3400.456666666667,1,-0.038626236404619485,-15.052291984718067,0.35451577456180594,-15.406807759279873,-0.03312732560003029,46.04928571428565,0.05659120498626641,-0.11022067278618648,1.1107925833949264,0.01724286205710253,0.07008576887608416,19.128182704920675,-0.011714542086985642
2024-11-26 11:00:00,3317.61,3331.36,3280.27,3323.99,16855.075851,3423.108,3399.287166666667,1,-0.026650073206442193,-19.79144161790873,-3.6746757039323015,-16.11676591397643,-0.029137641474990983,43.304999999999936,0.0582870704367137,-0.011588288531803572,1.707420461926889,0.16405253283301988,0.08017472976753842,26.027340341546363,0.0017373739919033266
2024-11-26 12:00:00,3323.19,3339.98,3299.63,3311.9,8050.685382,3414.5195,3397.5255,1,-0.03320255485106427,-24.24335154000528,-7.788410871146898,-16.45494066885838,-0.024385214512118836,39.70214285714279,0.06306235917317168,0.008659610947682516,0.9249587544970144,0.14058402595670952,0.06793381442676416,20.980881130506972,-0.0036438257346169344
2024-11-26 13:00:00,3311.89,3335.64,3302.03,3311.61,4690.495734,3406.9995000000004,3395.5038333333337,1,-0.03960083058790764,-27.478171546889826,-11.726363006295484,-15.751808540594341,-0.018296460767253664,37.650714285714194,0.06731071511092973,0.0720656164301624,0.5670179535317398,0.1392950797813241,0.06793976343832765,24.702715928553857,-8.756686415061761e-05
2024-11-26 14:00:00,3311.62,3362.26,3290.26,3346.0,10761.323665,3401.889,3394.1051666666667,1,-0.02874011976743185,-26.956071306734884,-14.772304666383365,-12.18376664035152,-0.0033717369806870456,38.83785714285705,0.06746054133301875,0.2524000340858059,1.2643293953950634,0.29214631761411597,0.06724148236700545,32.54274441034629,0.010331126598309514
2024-11-26 15:00:00,3346.19,3354.38,3296.48,3296.61,8717.28378,3393.5190000000002,3391.9293333333335,1,-0.04005905339848226,-30.17976973616669,-17.85379768034003,-12.32597205582666,-0.006512527801049828,40.16142857142849,0.07169072095742017,0.08995304371172143,1.0047744995446073,0.07262545002000145,0.06824889811048326,20.280817351060833,-0.014870934825733775
2024-11-26 16:00:00,3296.61,3338.39,3291.78,3335.5,6170.393927,3385.2045,3390.6265,-1,-0.024810253891403233,-29.259194206676966,-20.13487698560742,-9.124317221069546,0.003462705964819346,42.14357142857131,0.065446564013494,0.2723079256631337,0.7234496296934285,0.2454775767811901,0.06745315544895825,31.16507860066723,0.011727925428534524
2024-11-26 17:00:00,3335.55,3336.49,3308.48,3327.06,2924.686711,3379.5885000000003,3389.1901666666668,-1,-0.030551500476411086,-28.877783815120438,-21.883458351510026,-6.994325463610412,0.004577432893505096,42.250714285714174,0.06550525398343267,0.2589771422621663,0.3536836311120508,0.24439801514755816,0.0575432964839828,31.423418423973303,-0.0025335620286050667
2024-11-26 18:00:00,3327.07,3332.14,3252.59,3282.41,11103.99309,3371.132,3386.845333333333,-1,-0.04128221978824398,-31.811689818144714,-23.869104644836963,-7.9425851733077515,-0.008817463409036774,46.24642857142846,0.06804528325154778,0.10277143631099343,1.3740093942809146,0.1360836033404817,0.06675887533854688,28.38790537364865,-0.013511122446325515
2024-11-26 19:00:00,3282.59,3301.33,3264.47,3300.58,5757.176631,3365.411,3384.813333333333,-1,-0.02771984399118621,-32.29834905335565,-25.5549535265407,-6.74339552681495,-0.013574417214584633,47.24071428571418,0.06902706290939462,0.2154405176187221,0.7256990816124039,0.2287634664887017,0.06355852607723483,29.84314086625531,0.005520301912136401
2024-11-26 20:00:00,3300.49,3333.88,3288.56,3324.53,7913.86434,3360.3555,3383.650666666667,-1,-0.01446641745693411,-30.401021114522337,-26.524167044137027,-3.87685407038531,0.008469306348036332,48.60499999999992,0.06714413324950623,0.33950779935323594,1.0265113675277522,0.3429306892935463,0.06310064881351642,35.47546551118401,0.00723010012838894
2024-11-26 21:00:00,3324.2,3332.2,3303.23,3323.75,3641.584871,3354.1349999999998,3382.333666666667,-1,-0.00999904685880404,-28.63028246028489,-26.9453901273666,-1.684892332918288,-0.0035227102383450504,47.702857142857056,0.06297553211230043,0.35483596059585565,0.47648007290024463,0.349835307998623,0.06119894697254603,38.679094710633024,-0.0002346471579352607
2024-11-26 22:00:00,3324.19,3344.58,3319.93,3325.57,2976.692189,3348.1630000000005,3381.516666666667,-1,0.0022150430049847625,-26.771495395451893,-26.91061118098366,0.13911578553176795,-0.00044784284022525433,46.17928571428563,0.057797750051812265,0.38245697152919483,0.3904110027142967,0.37431399702518386,0.05862754354892538,41.870361544222824,0.0005474244119551082
2024-11-26 23:00:00,3325.79,3333.99,3315.99,3325.13,1697.912757,3342.7105,3381.201333333333,-1,0.0003429613205816473,-25.04519219200256,-26.53752738318744,1.492335191184882,0.013014827520023475,44.07785714285709,0.05265978460449878,0.3995977339317826,0.22753662498138785,0.3805277238629811,0.05733008934988997,44.21396987453715,-0.00013231689916615353
2024-11-27 00:00:00,3325.14,3345.95,3305.31,3309.0,6376.597257,3337.1425000000004,3381.101333333333,-1,-0.0008756303028473189,-24.69398378825099,-26.168818664200153,1.4748348759491634,0.0025510667822019606,43.111428571428505,0.048745779426495925,0.32552673487357764,0.8377606289267299,0.2959135498085294,0.05760954971290409,48.19357366771164,-0.004862742148406422
2024-11-27 01:00:00,3309.01,3346.55,3302.13,3341.87,6171.021901,3332.6405,3381.3846666666664,-1,0.009137549409501622,-21.515299326186778,-25.23811479659748,3.7228154704107013,0.005215774861408784,42.63499999999993,0.0402936092589633,0.5685413180816262,0.8020109641324626,0.46834181398520647,0.057042913099551944,53.16684378320937,0.009884501614190187
2024-11-27 02:00:00,3341.87,3366.16,3318.39,3364.76,5640.55037,3329.691,3382.025166666667,-1,0.005606694560669423,-16.95370552455597,-23.58123294218918,6.62752741763321,0.012338473110191872,43.16499999999993,0.032371703538544544,0.8219613465534448,0.7257943414212255,0.6543958928883972,0.050942712110224754,59.01740020470829,0.006826107562610062
2024-11-27 03:00:00,3364.37,3372.02,3350.2,3360.52,3604.022246,3327.983,3383.128333333333,-1,0.019386581973603212,-13.524836243796017,-21.569953602510548,8.045117358714531,0.010509476570933707,42.32285714285711,0.028322257738706277,0.8418559571215564,0.47910216960645463,0.7453729281767959,0.04308856962612921,58.23262077091393,-0.001260914210788734
2024-11-27 04:00:00,3360.51,3435.0,3358.85,3400.63,14071.844608,3329.3479999999995,3384.4986666666664,-1,0.019526307899865092,-7.484612889994878,-18.752885460007416,11.268272570012538,0.02270587916863409,42.61928571428569,0.03186211768377349,1.157878748038607,1.866824755151432,0.8115783125925118,0.05364006081226121,59.021699639990736,0.011864984669441574
