date,datetime,open,high,low,close,volume,funding_rate,open_interest
2025-03-31 00:00:00+00:00,2025-03-31 00:00:00+00:00,0.16654,0.16812,0.16274,0.16471,82221068.564072,,690787.0500000003
2025-03-31 04:00:00+00:00,2025-03-31 04:00:00+00:00,0.16473,0.16737,0.16228,0.16345,73859525.214414,,718045.63
2025-03-31 08:00:00+00:00,2025-03-31 08:00:00+00:00,0.16344,0.16491,0.16007,0.16332,109314020.288615,,723522.74
2025-03-31 12:00:00+00:00,2025-03-31 12:00:00+00:00,0.16331,0.16839,0.16079,0.16705,164124538.304861,,720108.7199999999
2025-03-31 16:00:00+00:00,2025-03-31 16:00:00+00:00,0.16708,0.16817,0.16408,0.16577,92886640.067177,,710961.8199999997
2025-03-31 20:00:00+00:00,2025-03-31 20:00:00+00:00,0.16576,0.16705,0.16435,0.16669,32925404.195957,,698198.6099999999
2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,0.16666,0.1698,0.16601,0.16854,75837536.129023,,699993.08
2025-04-01 04:00:00+00:00,2025-04-01 04:00:00+00:00,0.16855,0.17094,0.16784,0.16966,59508256.649684,,708653.1999999996
2025-04-01 08:00:00+00:00,2025-04-01 08:00:00+00:00,0.16966,0.17518,0.16961,0.17052,142452425.274988,,721758.0599999998
2025-04-01 12:00:00+00:00,2025-04-01 12:00:00+00:00,0.17049,0.17565,0.16723,0.17494,160000168.261065,,732376.0699999996
2025-04-01 16:00:00+00:00,2025-04-01 16:00:00+00:00,0.17495,0.17577,0.17112,0.17212,71129175.686874,,682850.3999999997
2025-04-01 20:00:00+00:00,2025-04-01 20:00:00+00:00,0.17211,0.17517,0.17102,0.174,49193124.272176,,676392.4499999996
2025-04-02 00:00:00+00:00,2025-04-02 00:00:00+00:00,0.17402,0.17407,0.16987,0.17115,72701039.742177,,677950.1299999994
2025-04-02 04:00:00+00:00,2025-04-02 04:00:00+00:00,0.17114,0.1722,0.16775,0.16974,82223832.999716,,680680.2699999999
2025-04-02 08:00:00+00:00,2025-04-02 08:00:00+00:00,0.16973,0.17354,0.16902,0.1713,59047796.413459,,673402.5099999995
2025-04-02 12:00:00+00:00,2025-04-02 12:00:00+00:00,0.17131,0.17813,0.1694,0.17621,213157196.550642,,671272.1499999998
2025-04-02 16:00:00+00:00,2025-04-02 16:00:00+00:00,0.17619,0.17652,0.1705,0.1743,101185439.146572,,686468.7499999999
2025-04-02 20:00:00+00:00,2025-04-02 20:00:00+00:00,0.17431,0.18026,0.162,0.16382,328426765.200932,,673935.2899999997
2025-04-03 00:00:00+00:00,2025-04-03 00:00:00+00:00,0.16382,0.16677,0.16313,0.1661,94831970.310629,,656780.2499999997
2025-04-03 04:00:00+00:00,2025-04-03 04:00:00+00:00,0.16611,0.16746,0.16342,0.16433,65457603.1025,,675955.9999999997
2025-04-03 08:00:00+00:00,2025-04-03 08:00:00+00:00,0.16432,0.1651,0.15944,0.1605,118786572.255294,,699246.1699999997
2025-04-03 12:00:00+00:00,2025-04-03 12:00:00+00:00,0.16052,0.1611,0.15536,0.1584,240250245.18426,,728702.1799999999
2025-04-03 16:00:00+00:00,2025-04-03 16:00:00+00:00,0.15841,0.15995,0.15706,0.1587,54169603.7401,,694336.9799999997
2025-04-03 20:00:00+00:00,2025-04-03 20:00:00+00:00,0.15872,0.16239,0.15793,0.16233,41340178.458422,,692127.3899999999
2025-04-04 00:00:00+00:00,2025-04-04 00:00:00+00:00,0.16235,0.16333,0.15995,0.16262,58767541.360913,,695764.1899999997
2025-04-04 04:00:00+00:00,2025-04-04 04:00:00+00:00,0.16265,0.16686,0.16172,0.1663,67729894.075083,,698374.31
2025-04-04 08:00:00+00:00,2025-04-04 08:00:00+00:00,0.16633,0.16765,0.15994,0.1623,148918209.668996,,714142.2899999999
2025-04-04 12:00:00+00:00,2025-04-04 12:00:00+00:00,0.16231,0.17162,0.16155,0.16755,279482787.678514,,690215.4699999999
2025-04-04 16:00:00+00:00,2025-04-04 16:00:00+00:00,0.16758,0.17217,0.16705,0.16982,118835074.447606,,616495.5499999998
2025-04-04 20:00:00+00:00,2025-04-04 20:00:00+00:00,0.1698,0.17285,0.1686,0.17128,51851227.680646,,638425.04
2025-04-05 00:00:00+00:00,2025-04-05 00:00:00+00:00,0.17128,0.17174,0.16932,0.16941,54934049.945069,,632410.8900000001
2025-04-05 04:00:00+00:00,2025-04-05 04:00:00+00:00,0.1694,0.17012,0.16808,0.16942,30544495.235711,,641397.1400000002
2025-04-05 08:00:00+00:00,2025-04-05 08:00:00+00:00,0.16945,0.17083,0.16858,0.17017,49595856.771538,,661517.2799999999
2025-04-05 12:00:00+00:00,2025-04-05 12:00:00+00:00,0.17016,0.17059,0.16609,0.16725,80913948.655123,,655036.2000000001
2025-04-05 16:00:00+00:00,2025-04-05 16:00:00+00:00,0.16723,0.16882,0.16694,0.16758,30096305.37969,,661010.9800000002
2025-04-05 20:00:00+00:00,2025-04-05 20:00:00+00:00,0.16757,0.16935,0.16722,0.16898,17124944.774117,,654004.3600000001
2025-04-06 00:00:00+00:00,2025-04-06 00:00:00+00:00,0.169,0.17006,0.16715,0.1677,49834306.222758,,653820.43
2025-04-06 04:00:00+00:00,2025-04-06 04:00:00+00:00,0.16773,0.168,0.16487,0.1651,44670367.994371,,664013.31
2025-04-06 08:00:00+00:00,2025-04-06 08:00:00+00:00,0.16508,0.16553,0.16361,0.16433,43088625.69147,,671721.6500000001
2025-04-06 12:00:00+00:00,2025-04-06 12:00:00+00:00,0.16433,0.1646,0.1596,0.16178,107404873.390861,,705896.7000000001
2025-04-06 16:00:00+00:00,2025-04-06 16:00:00+00:00,0.16179,0.16179,0.15068,0.15264,229874177.284495,,711612.3799999999
2025-04-06 20:00:00+00:00,2025-04-06 20:00:00+00:00,0.15264,0.15331,0.14581,0.14926,261564804.836362,,658598.1799999998
2025-04-07 00:00:00+00:00,2025-04-07 00:00:00+00:00,0.14928,0.15155,0.14019,0.14213,212910002.964741,,646870.03
2025-04-07 04:00:00+00:00,2025-04-07 04:00:00+00:00,0.14213,0.14317,0.12988,0.13226,426875379.010606,,645513.6799999998
2025-04-07 08:00:00+00:00,2025-04-07 08:00:00+00:00,0.13226,0.14174,0.13177,0.13819,246588664.871303,,644884.97
2025-04-07 12:00:00+00:00,2025-04-07 12:00:00+00:00,0.1382,0.15427,0.13719,0.14701,701080490.638019,,626820.8599999999
2025-04-07 16:00:00+00:00,2025-04-07 16:00:00+00:00,0.14701,0.14971,0.14387,0.14671,180652194.74177,,595651.2100000001
2025-04-07 20:00:00+00:00,2025-04-07 20:00:00+00:00,0.14667,0.15245,0.14666,0.14959,111940286.374592,,599786.78
2025-04-08 00:00:00+00:00,2025-04-08 00:00:00+00:00,0.14958,0.15335,0.14681,0.15134,134679128.038278,,620003.1800000002
2025-04-08 04:00:00+00:00,2025-04-08 04:00:00+00:00,0.15138,0.15268,0.14835,0.15078,70909283.361744,,613820.97
2025-04-08 08:00:00+00:00,2025-04-08 08:00:00+00:00,0.15076,0.15638,0.14968,0.1561,142783363.541162,,638066.17
2025-04-08 12:00:00+00:00,2025-04-08 12:00:00+00:00,0.1561,0.15707,0.15014,0.15086,215148931.247514,,625394.1199999999
2025-04-08 16:00:00+00:00,2025-04-08 16:00:00+00:00,0.15084,0.15116,0.14195,0.14305,229964615.34469,,624658.1699999999
2025-04-08 20:00:00+00:00,2025-04-08 20:00:00+00:00,0.14307,0.14475,0.14111,0.1423,86407381.73876,,597793.1599999998
2025-04-09 00:00:00+00:00,2025-04-09 00:00:00+00:00,0.14232,0.14366,0.1365,0.1388,212171309.963766,,620027.5200000001
2025-04-09 04:00:00+00:00,2025-04-09 04:00:00+00:00,0.13876,0.14765,0.13838,0.14685,210433262.065679,,624015.3300000001
2025-04-09 08:00:00+00:00,2025-04-09 08:00:00+00:00,0.14686,0.14826,0.14312,0.14386,157064990.574826,,595549.34
2025-04-09 12:00:00+00:00,2025-04-09 12:00:00+00:00,0.14386,0.14929,0.14298,0.14618,191989733.694932,,574702.6000000001
2025-04-09 16:00:00+00:00,2025-04-09 16:00:00+00:00,0.14616,0.16214,0.14582,0.16032,460027541.407471,,575812.9900000003
2025-04-09 20:00:00+00:00,2025-04-09 20:00:00+00:00,0.16034,0.16426,0.16003,0.16032,107998095.104684,,561010.6299999999
2025-04-10 00:00:00+00:00,2025-04-10 00:00:00+00:00,0.16031,0.16048,0.15359,0.15548,114727168.347192,,552749.6099999999
2025-04-10 04:00:00+00:00,2025-04-10 04:00:00+00:00,0.15548,0.15841,0.15439,0.15605,105977502.201209,,560494.8999999999
2025-04-10 08:00:00+00:00,2025-04-10 08:00:00+00:00,0.15609,0.15697,0.15492,0.1563,60872702.020837,,556965.6599999997
2025-04-10 12:00:00+00:00,2025-04-10 12:00:00+00:00,0.15631,0.15884,0.14918,0.14961,219621715.218948,,566265.4299999998
2025-04-10 16:00:00+00:00,2025-04-10 16:00:00+00:00,0.14962,0.15479,0.14881,0.15381,124531492.693612,,549651.67
2025-04-10 20:00:00+00:00,2025-04-10 20:00:00+00:00,0.1538,0.15573,0.15303,0.15351,41602185.777158,,542934.6899999998
2025-04-11 00:00:00+00:00,2025-04-11 00:00:00+00:00,0.15351,0.1576,0.15321,0.15669,77397750.712205,,546987.4399999997
2025-04-11 04:00:00+00:00,2025-04-11 04:00:00+00:00,0.15669,0.1583,0.15578,0.15713,64946060.82097,,560835.3999999997
2025-04-11 08:00:00+00:00,2025-04-11 08:00:00+00:00,0.15713,0.16009,0.1562,0.158,97471227.300057,,559586.9899999996
2025-04-11 12:00:00+00:00,2025-04-11 12:00:00+00:00,0.15803,0.16004,0.15678,0.15865,115398817.192944,,581777.6299999995
2025-04-11 16:00:00+00:00,2025-04-11 16:00:00+00:00,0.15866,0.1611,0.15777,0.15975,67520657.714833,,570094.2599999995
2025-04-11 20:00:00+00:00,2025-04-11 20:00:00+00:00,0.15976,0.1625,0.15946,0.16002,30580832.539082,,586980.7499999994
2025-04-12 00:00:00+00:00,2025-04-12 00:00:00+00:00,0.16003,0.16025,0.15768,0.15875,42426999.790087,,579489.5799999997
2025-04-12 04:00:00+00:00,2025-04-12 04:00:00+00:00,0.15876,0.16474,0.1585,0.16299,91990028.156558,,602007.8999999996
2025-04-12 08:00:00+00:00,2025-04-12 08:00:00+00:00,0.163,0.1643,0.16163,0.16181,59400629.804313,,602328.8299999997
2025-04-12 12:00:00+00:00,2025-04-12 12:00:00+00:00,0.16182,0.16877,0.16141,0.16745,132959233.485736,,582996.9399999998
2025-04-12 16:00:00+00:00,2025-04-12 16:00:00+00:00,0.16744,0.16828,0.16488,0.16635,65452536.872045,,604088.4099999999
2025-04-12 20:00:00+00:00,2025-04-12 20:00:00+00:00,0.16634,0.16949,0.16625,0.16764,46360848.676011,,623047.0700000002
2025-04-13 00:00:00+00:00,2025-04-13 00:00:00+00:00,0.16764,0.16869,0.16516,0.16655,70709306.350596,,629754.84
2025-04-13 04:00:00+00:00,2025-04-13 04:00:00+00:00,0.16655,0.16657,0.16386,0.16409,40798132.685723,,635221.5599999999
2025-04-13 08:00:00+00:00,2025-04-13 08:00:00+00:00,0.16409,0.16845,0.16344,0.16512,76535203.356082,,627546.37
2025-04-13 12:00:00+00:00,2025-04-13 12:00:00+00:00,0.16512,0.16572,0.161,0.16235,73103558.089922,,627825.23
2025-04-13 16:00:00+00:00,2025-04-13 16:00:00+00:00,0.16231,0.1681,0.16103,0.16298,109033295.637652,,624717.0899999999
2025-04-13 20:00:00+00:00,2025-04-13 20:00:00+00:00,0.163,0.16556,0.16108,0.16261,45663231.451422,,608417.24
2025-04-14 00:00:00+00:00,2025-04-14 00:00:00+00:00,0.16261,0.1697,0.1622,0.16547,124971154.924387,,612144.72
2025-04-14 04:00:00+00:00,2025-04-14 04:00:00+00:00,0.16549,0.1681,0.1627,0.16448,60083652.738958,,631539.5299999999
2025-04-14 08:00:00+00:00,2025-04-14 08:00:00+00:00,0.16449,0.1663,0.16267,0.16595,72605788.930106,,610849.49
2025-04-14 12:00:00+00:00,2025-04-14 12:00:00+00:00,0.16597,0.16688,0.15946,0.1603,128916945.821373,,608800.12
2025-04-14 16:00:00+00:00,2025-04-14 16:00:00+00:00,0.1603,0.16163,0.15911,0.1599,117312214.673631,,590152.3699999999
2025-04-14 20:00:00+00:00,2025-04-14 20:00:00+00:00,0.15994,0.16012,0.1573,0.15853,44924532.456406,,598984.1399999999
2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,0.15853,0.16097,0.15737,0.16085,90587439.994513,,586580.2699999999
2025-04-15 04:00:00+00:00,2025-04-15 04:00:00+00:00,0.16085,0.16123,0.1588,0.16008,60281218.123174,,601759.9799999999
2025-04-15 08:00:00+00:00,2025-04-15 08:00:00+00:00,0.16008,0.16099,0.15808,0.15876,128917173.522751,,626578.0499999999
2025-04-15 12:00:00+00:00,2025-04-15 12:00:00+00:00,0.15874,0.16131,0.15464,0.15583,129573446.499646,,625051.5699999998
2025-04-15 16:00:00+00:00,2025-04-15 16:00:00+00:00,0.15585,0.15706,0.15441,0.155,50697925.369601,,617015.2199999999
2025-04-15 20:00:00+00:00,2025-04-15 20:00:00+00:00,0.155,0.15628,0.1531,0.15357,41863720.132736,,619246.9999999999
2025-04-16 00:00:00+00:00,2025-04-16 00:00:00+00:00,0.15355,0.15593,0.15216,0.15505,66615681.718155,,607731.0099999999
2025-04-16 04:00:00+00:00,2025-04-16 04:00:00+00:00,0.15505,0.15554,0.15251,0.15281,73273749.678849,,606987.4499999997
2025-04-16 08:00:00+00:00,2025-04-16 08:00:00+00:00,0.15283,0.15436,0.15138,0.15334,56699284.338243,,606598.7699999998
2025-04-16 12:00:00+00:00,2025-04-16 12:00:00+00:00,0.15335,0.15645,0.15188,0.15515,104981066.694787,,617426.3199999997
2025-04-16 16:00:00+00:00,2025-04-16 16:00:00+00:00,0.15517,0.15691,0.15022,0.15562,121384333.997706,,620967.4299999998
2025-04-16 20:00:00+00:00,2025-04-16 20:00:00+00:00,0.15561,0.15741,0.15414,0.15472,39722175.029484,,601955.4099999999
2025-04-17 00:00:00+00:00,2025-04-17 00:00:00+00:00,0.15471,0.15708,0.15404,0.15527,36773555.697284,,598311.1099999999
2025-04-17 04:00:00+00:00,2025-04-17 04:00:00+00:00,0.15527,0.15786,0.15487,0.1567,44596547.470704,,616316.83
2025-04-17 08:00:00+00:00,2025-04-17 08:00:00+00:00,0.15672,0.15709,0.15544,0.1565,27662706.802524,,616388.3200000001
2025-04-17 12:00:00+00:00,2025-04-17 12:00:00+00:00,0.15651,0.15727,0.15299,0.15525,56653570.181969,,606842.8199999998
2025-04-17 16:00:00+00:00,2025-04-17 16:00:00+00:00,0.15525,0.15947,0.15462,0.15678,79832240.877864,,608925.9299999997
2025-04-17 20:00:00+00:00,2025-04-17 20:00:00+00:00,0.15678,0.15761,0.15524,0.15589,22358207.782077,,606538.9999999999
2025-04-18 00:00:00+00:00,2025-04-18 00:00:00+00:00,0.1559,0.1561,0.15356,0.15479,83684857.407616,,607153.5699999997
2025-04-18 04:00:00+00:00,2025-04-18 04:00:00+00:00,0.1548,0.15536,0.15416,0.15513,26521663.186238,,624927.7599999997
2025-04-18 08:00:00+00:00,2025-04-18 08:00:00+00:00,0.15515,0.15617,0.15477,0.1555,35286068.266131,,633236.2999999997
2025-04-18 12:00:00+00:00,2025-04-18 12:00:00+00:00,0.15549,0.15687,0.15517,0.15635,38081467.940052,,642099.2699999996
2025-04-18 16:00:00+00:00,2025-04-18 16:00:00+00:00,0.15635,0.1588,0.15606,0.15787,78249817.31402,,635522.6399999997
2025-04-18 20:00:00+00:00,2025-04-18 20:00:00+00:00,0.15786,0.15891,0.15736,0.15759,23489272.406685,,636013.5599999997
2025-04-19 00:00:00+00:00,2025-04-19 00:00:00+00:00,0.1576,0.15972,0.15695,0.15944,33546283.214658,,626993.9299999997
2025-04-19 04:00:00+00:00,2025-04-19 04:00:00+00:00,0.15941,0.16092,0.15793,0.15906,83525340.391578,,638987.1299999998
2025-04-19 08:00:00+00:00,2025-04-19 08:00:00+00:00,0.15906,0.15925,0.15761,0.15808,31794115.305235,,654607.3599999998
2025-04-19 12:00:00+00:00,2025-04-19 12:00:00+00:00,0.15808,0.15896,0.15735,0.15782,30251699.200688,,649841.8299999997
2025-04-19 16:00:00+00:00,2025-04-19 16:00:00+00:00,0.15781,0.15843,0.15627,0.15729,29676427.853886,,650019.8899999997
2025-04-19 20:00:00+00:00,2025-04-19 20:00:00+00:00,0.1573,0.15817,0.15683,0.15735,19123908.390129,,637042.6
2025-04-20 00:00:00+00:00,2025-04-20 00:00:00+00:00,0.15735,0.1594,0.15713,0.15838,24003124.008911,,649398.71
2025-04-20 04:00:00+00:00,2025-04-20 04:00:00+00:00,0.15839,0.15957,0.15651,0.15706,32015405.942012,,649119.8299999998
2025-04-20 08:00:00+00:00,2025-04-20 08:00:00+00:00,0.15707,0.15713,0.15276,0.15335,54740005.024814,,649375.4199999999
2025-04-20 12:00:00+00:00,2025-04-20 12:00:00+00:00,0.15335,0.15515,0.1521,0.15287,48775661.636526,,651355.32
2025-04-20 16:00:00+00:00,2025-04-20 16:00:00+00:00,0.15285,0.15498,0.15248,0.1549,33487428.451756,,642603.63
2025-04-20 20:00:00+00:00,2025-04-20 20:00:00+00:00,0.1549,0.1573,0.15344,0.15526,42889354.093786,,647207.6399999998
2025-04-21 00:00:00+00:00,2025-04-21 00:00:00+00:00,0.15527,0.16142,0.15503,0.16026,135403703.509289,,620064.5999999997
2025-04-21 04:00:00+00:00,2025-04-21 04:00:00+00:00,0.16027,0.1628,0.15959,0.16193,60620095.579616,,644611.9899999998
2025-04-21 08:00:00+00:00,2025-04-21 08:00:00+00:00,0.16194,0.16283,0.16016,0.16149,60170054.034119,,669670.2199999996
2025-04-21 12:00:00+00:00,2025-04-21 12:00:00+00:00,0.16149,0.16362,0.15969,0.16051,111480457.305479,,663977.2999999999
2025-04-21 16:00:00+00:00,2025-04-21 16:00:00+00:00,0.1605,0.16127,0.1558,0.15849,93835520.377307,,664198.99
2025-04-21 20:00:00+00:00,2025-04-21 20:00:00+00:00,0.15844,0.15954,0.15741,0.15941,24892116.234982,,631382.2000000001
2025-04-22 00:00:00+00:00,2025-04-22 00:00:00+00:00,0.15943,0.16239,0.1572,0.16098,89387194.979906,,641136.57
2025-04-22 04:00:00+00:00,2025-04-22 04:00:00+00:00,0.16097,0.1648,0.16026,0.16382,72127722.827998,,649524.5999999997
2025-04-22 08:00:00+00:00,2025-04-22 08:00:00+00:00,0.16381,0.16493,0.16286,0.16408,66361358.198207,,661105.3199999998
2025-04-22 12:00:00+00:00,2025-04-22 12:00:00+00:00,0.16409,0.1733,0.16375,0.17192,278258783.69842,,678716.0699999998
2025-04-22 16:00:00+00:00,2025-04-22 16:00:00+00:00,0.17194,0.1726,0.16993,0.17171,102767602.808713,,717410.1299999998
2025-04-22 20:00:00+00:00,2025-04-22 20:00:00+00:00,0.17172,0.17998,0.1715,0.17862,134573199.156767,,733684.3599999999
2025-04-23 00:00:00+00:00,2025-04-23 00:00:00+00:00,0.17865,0.18472,0.17865,0.1821,190672788.642365,,690955.5699999998
2025-04-23 04:00:00+00:00,2025-04-23 04:00:00+00:00,0.18211,0.18518,0.18,0.18222,130463650.0386,,702696.6199999994
2025-04-23 08:00:00+00:00,2025-04-23 08:00:00+00:00,0.18221,0.18396,0.18067,0.18227,94072002.805708,,709277.8999999996
2025-04-23 12:00:00+00:00,2025-04-23 12:00:00+00:00,0.18226,0.18545,0.1749,0.17848,264617367.878916,,710862.5499999999
2025-04-23 16:00:00+00:00,2025-04-23 16:00:00+00:00,0.1785,0.18174,0.17656,0.1784,108672944.259913,,732811.1299999998
2025-04-23 20:00:00+00:00,2025-04-23 20:00:00+00:00,0.17839,0.17997,0.17731,0.17864,43752840.051757,,711473.5499999998
2025-04-24 00:00:00+00:00,2025-04-24 00:00:00+00:00,0.17862,0.17934,0.17276,0.17288,163304828.37045,,727773.53
2025-04-24 04:00:00+00:00,2025-04-24 04:00:00+00:00,0.17289,0.17464,0.17184,0.17243,110246192.207734,,750638.1499999999
2025-04-24 08:00:00+00:00,2025-04-24 08:00:00+00:00,0.17248,0.17412,0.16981,0.17364,110603202.835214,,756498.5799999997
2025-04-24 12:00:00+00:00,2025-04-24 12:00:00+00:00,0.17363,0.1808,0.17287,0.17845,194872991.432087,,756104.6399999998
2025-04-24 16:00:00+00:00,2025-04-24 16:00:00+00:00,0.17848,0.18202,0.17762,0.18102,111753908.510317,,745087.7699999999
2025-04-24 20:00:00+00:00,2025-04-24 20:00:00+00:00,0.18103,0.1833,0.17933,0.18256,67723692.458504,,760332.4799999996
2025-04-25 00:00:00+00:00,2025-04-25 00:00:00+00:00,0.18256,0.18479,0.17749,0.18046,108888540.011955,,762850.43
2025-04-25 04:00:00+00:00,2025-04-25 04:00:00+00:00,0.18041,0.18299,0.17966,0.1825,81298905.373236,,754961.9499999997
2025-04-25 08:00:00+00:00,2025-04-25 08:00:00+00:00,0.1825,0.18339,0.18018,0.18297,98083393.826514,,764979.6499999997
2025-04-25 12:00:00+00:00,2025-04-25 12:00:00+00:00,0.18298,0.18619,0.17893,0.18268,210735390.24751,,760902.7199999996
2025-04-25 16:00:00+00:00,2025-04-25 16:00:00+00:00,0.1827,0.18487,0.18015,0.18171,95352746.017296,,755774.4699999997
2025-04-25 20:00:00+00:00,2025-04-25 20:00:00+00:00,0.18168,0.18307,0.18008,0.18161,34856869.839295,,737170.4299999999
2025-04-26 00:00:00+00:00,2025-04-26 00:00:00+00:00,0.18164,0.193,0.18163,0.1867,159695614.093038,,739530.6699999998
2025-04-26 04:00:00+00:00,2025-04-26 04:00:00+00:00,0.1867,0.18768,0.18377,0.186,79946513.590506,,765385.94
2025-04-26 08:00:00+00:00,2025-04-26 08:00:00+00:00,0.18602,0.18759,0.1809,0.18155,102578472.204348,,773290.5999999997
2025-04-26 12:00:00+00:00,2025-04-26 12:00:00+00:00,0.18155,0.18314,0.1802,0.18249,69647464.968862,,779789.0799999996
2025-04-26 16:00:00+00:00,2025-04-26 16:00:00+00:00,0.1825,0.18254,0.18034,0.1812,54770563.394381,,786470.3999999998
2025-04-26 20:00:00+00:00,2025-04-26 20:00:00+00:00,0.18118,0.18245,0.18017,0.18195,44515081.66061,,782268.9899999996
2025-04-27 00:00:00+00:00,2025-04-27 00:00:00+00:00,0.18198,0.18354,0.17748,0.17952,111616646.481285,,788893.1499999994
2025-04-27 04:00:00+00:00,2025-04-27 04:00:00+00:00,0.17951,0.18045,0.17651,0.18025,55677518.367952,,765818.6500000001
2025-04-27 08:00:00+00:00,2025-04-27 08:00:00+00:00,0.18025,0.18256,0.17973,0.18073,62677659.543804,,759644.5199999999
2025-04-27 12:00:00+00:00,2025-04-27 12:00:00+00:00,0.18072,0.18313,0.17915,0.18008,91839740.162049,,759710.7799999998
2025-04-27 16:00:00+00:00,2025-04-27 16:00:00+00:00,0.18013,0.1823,0.17769,0.18229,48470213.007172,,747467.07
2025-04-27 20:00:00+00:00,2025-04-27 20:00:00+00:00,0.18229,0.18241,0.17912,0.17933,35275161.82148,,744255.4499999998
2025-04-28 00:00:00+00:00,2025-04-28 00:00:00+00:00,0.17934,0.17995,0.17371,0.17879,151977032.904975,,737833.8899999998
2025-04-28 04:00:00+00:00,2025-04-28 04:00:00+00:00,0.1788,0.18186,0.1787,0.18125,119151710.507932,,740609.71
2025-04-28 08:00:00+00:00,2025-04-28 08:00:00+00:00,0.18125,0.18276,0.17915,0.18178,106698626.642712,,748572.2900000002
2025-04-28 12:00:00+00:00,2025-04-28 12:00:00+00:00,0.18178,0.18187,0.17426,0.1758,146874495.406624,,763453.6299999999
2025-04-28 16:00:00+00:00,2025-04-28 16:00:00+00:00,0.1758,0.17953,0.17403,0.1789,90812730.203288,,762473.9500000001
2025-04-28 20:00:00+00:00,2025-04-28 20:00:00+00:00,0.17885,0.17952,0.17741,0.17907,29456709.873162,,724861.9599999998
2025-04-29 00:00:00+00:00,2025-04-29 00:00:00+00:00,0.17908,0.18075,0.177,0.17943,73918246.963349,,716568.9600000001
2025-04-29 04:00:00+00:00,2025-04-29 04:00:00+00:00,0.17944,0.18058,0.17732,0.17972,64447116.809025,,729808.5400000002
2025-04-29 08:00:00+00:00,2025-04-29 08:00:00+00:00,0.17972,0.18027,0.17766,0.17915,57774064.94496,,728792.7300000002
2025-04-29 12:00:00+00:00,2025-04-29 12:00:00+00:00,0.17914,0.17992,0.17689,0.17813,69380078.626477,,730437.9900000001
2025-04-29 16:00:00+00:00,2025-04-29 16:00:00+00:00,0.17815,0.18063,0.17775,0.1784,47285114.439416,,727428.21
2025-04-29 20:00:00+00:00,2025-04-29 20:00:00+00:00,0.17848,0.17878,0.17241,0.17472,100415359.018774,,729822.91
2025-04-30 00:00:00+00:00,2025-04-30 00:00:00+00:00,0.17466,0.17666,0.1734,0.17612,60384624.448238,,735928.4800000001
2025-04-30 04:00:00+00:00,2025-04-30 04:00:00+00:00,0.17609,0.17636,0.17258,0.17351,49499102.147925,,749055.3400000002
2025-04-30 08:00:00+00:00,2025-04-30 08:00:00+00:00,0.17347,0.17613,0.173,0.17598,61057496.62262,,790030.0700000003
